Outdoor_Temperature,occupant_count,cooling demand,heating demand,cooling electricity consumption,heating electricity consumption,dhw demand,dhw electricity consumption,dhw storage electricity consumption,positive dhw storage electricity consumption,negative dhw storage electricity consumption,dhw soc storage,dhw capacity,dhw stored energy (?),electrical storage electricity consumption,positive electrical storage electricity consumption,negative electrical storage electricity consumption,electrical storage soc,electrical capacity history,stored electrical energy,energy from cooling device,energy from dhw device,energy from dhw device to dhw storage,energy from dhw storage,energy from electrical storage,energy from heating device,energy to electrical storage,energy to non shiftable load,net electricity consumption,positive net electricity consumption,negative net electricity consumption,net electricity consumption without storage,net electricity consumption without storage and pv,non shiftable load,solar generation,indoor_temperature,outdoor_temperature,heating_sp,cooling_sp,comfort_band
-21.333334,2.0,0.0,12.05364,0.0,11.000835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,12.05364,0.0,0.3644181,11.365253,11.365253,0.0,11.365253,11.365253,0.3644181,-0.0,20.515528,-21.333334,20.555555,20.555555,2.0
-21.225,2.0,0.0,13.837057,0.0,12.608358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,13.837057,0.0,0.36342394,12.971783,12.971783,0.0,12.971783,12.971783,0.36342394,-0.0,20.553867,-21.225,20.555555,20.555555,2.0
-21.7,2.0,0.0,12.75606,0.0,11.704698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,12.75606,0.0,0.3624298,12.067127,12.067127,0.0,12.067127,12.067127,0.3624298,-0.0,20.555489,-21.7,20.555555,20.555555,2.0
-22.8,2.0,0.0,12.668045,0.0,11.811021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,12.668045,0.0,0.36143565,12.172457,12.172457,0.0,12.172457,12.172457,0.36143565,-0.0,20.555553,-22.8,20.555555,20.555555,2.0
-22.45,2.0,0.0,12.34947,0.0,11.455969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,12.34947,0.0,0.3604415,11.81641,11.81641,0.0,11.81641,11.81641,0.3604415,-0.0,20.555555,-22.45,20.555555,20.555555,2.0
-23.9,2.0,0.0,12.743747,0.0,12.069802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,12.743747,0.0,0.3604415,12.4302435,12.4302435,0.0,12.4302435,12.4302435,0.3604415,-0.0,20.555555,-23.9,20.555555,20.555555,2.0
-25.0,2.0,0.0,12.964942,0.0,12.470766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,12.964942,0.0,0.6420598,13.112825,13.112825,0.0,13.112825,13.112825,0.6420598,-0.0,20.555555,-25.0,20.555555,20.555555,2.0
-25.0,2.0,0.0,12.846752,0.0,12.357081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,12.846752,0.0,0.73633343,13.093415,13.093415,0.0,13.093415,13.093415,0.73633343,-0.0,20.555555,-25.0,20.555555,20.555555,2.0
-23.9,2.0,0.0,11.741799,0.0,11.120842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,11.741799,0.0,1.1569568,11.66255,11.66255,0.0,11.66255,12.277799,1.1569568,-0.6152488,20.555555,-23.9,20.555555,20.555555,2.0
-21.1,1.0,0.0,10.5469475,0.0,9.592703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,10.5469475,0.0,0.7696604,8.454435,8.454435,0.0,8.454435,10.362363,0.7696604,-1.9079274,20.555555,-21.1,20.555555,20.555555,2.0
-19.45,1.0,0.0,10.072336,0.0,8.937908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,10.072336,0.0,0.7593177,6.983396,6.983396,0.0,6.983396,9.697226,0.7593177,-2.7138295,20.555555,-19.45,20.555555,20.555555,2.0
-16.7,2.0,0.0,11.771255,0.0,10.010882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,11.771255,0.0,1.1383654,8.301009,8.301009,0.0,8.301009,11.149248,1.1383654,-2.848239,20.555555,-16.7,20.555555,20.555555,2.0
