Outdoor_Temperature,occupant_count,cooling demand,heating demand,cooling electricity consumption,heating electricity consumption,dhw demand,dhw electricity consumption,dhw storage electricity consumption,positive dhw storage electricity consumption,negative dhw storage electricity consumption,dhw soc storage,dhw capacity,dhw stored energy (?),electrical storage electricity consumption,positive electrical storage electricity consumption,negative electrical storage electricity consumption,electrical storage soc,electrical capacity history,stored electrical energy,energy from cooling device,energy from dhw device,energy from dhw device to dhw storage,energy from dhw storage,energy from electrical storage,energy from heating device,energy to electrical storage,energy to non shiftable load,net electricity consumption,positive net electricity consumption,negative net electricity consumption,net electricity consumption without storage,net electricity consumption without storage and pv,non shiftable load,solar generation,indoor_temperature,outdoor_temperature,heating_sp,cooling_sp,comfort_band
-21.333334,2.0,0.0,4.575143,0.0,3.4055896,3.0121455,3.1146688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,4.575143,0.0,0.32006505,6.8403234,6.8403234,0.0,6.8403234,6.8403234,0.32006505,-0.0,18.310163,-21.333334,18.333334,18.333334,2.0
-21.225,2.0,0.0,6.0116777,0.0,4.4680843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,6.0116777,0.0,0.30472514,4.7728095,4.7728095,0.0,4.7728095,4.7728095,0.30472514,-0.0,18.332558,-21.225,18.333334,18.333334,2.0
-21.7,2.0,0.0,5.9519367,0.0,4.4532695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,5.9519367,0.0,0.26444933,4.7177186,4.7177186,0.0,4.7177186,4.7177186,0.26444933,-0.0,18.333307,-21.7,18.333334,18.333334,2.0
-22.8,2.0,0.0,5.93738,0.0,4.510728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,5.93738,0.0,0.43627223,4.947,4.947,0.0,4.947,4.947,0.43627223,-0.0,18.333332,-22.8,18.333334,18.333334,2.0
-22.45,1.0,0.0,5.8380933,0.0,4.4139147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,5.8380933,0.0,0.26246104,4.676376,4.676376,0.0,4.676376,4.676376,0.26246104,-0.0,18.333334,-22.45,18.333334,18.333334,2.0
-23.9,1.0,0.0,7.5895896,0.0,5.853309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,7.5895896,0.0,0.26246104,6.1157703,6.1157703,0.0,6.1157703,6.1157703,0.26246104,-0.0,18.333334,-23.9,18.333334,18.333334,2.0
-25.0,1.0,0.0,5.579225,0.0,4.3670855,1.7507342,1.8103234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,5.579225,0.0,0.29445267,6.4718614,6.4718614,0.0,6.4718614,6.4718614,0.29445267,-0.0,18.333334,-25.0,18.333334,18.333334,2.0
-25.0,1.0,0.0,6.203839,0.0,4.8559957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,6.203839,0.0,0.38691506,5.242911,5.242911,0.0,5.242911,5.242911,0.38691506,-0.0,18.333334,-25.0,18.333334,18.333334,2.0
-23.9,1.0,0.0,5.629189,0.0,4.341392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,5.629189,0.0,0.39418608,4.573369,4.573369,0.0,4.573369,4.735578,0.39418608,-0.16220883,18.333334,-23.9,18.333334,18.333334,2.0
-21.1,1.0,0.0,4.4315224,0.0,3.2878618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,4.4315224,0.0,0.39470744,3.0149446,3.0149446,0.0,3.0149446,3.6825693,0.39470744,-0.6676248,18.333334,-21.1,18.333334,18.333334,2.0
-19.45,1.0,0.0,3.4753537,0.0,2.518444,0.49020168,0.50688654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,3.4753537,0.0,0.39231187,2.3278692,2.3278692,0.0,2.3278692,3.4176424,0.39231187,-1.0897732,18.333334,-19.45,18.333334,18.333334,2.0
-16.7,1.0,0.0,3.000334,0.0,2.0878692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,3.000334,0.0,0.3946111,1.2523378,1.2523378,0.0,1.2523378,2.4824803,0.3946111,-1.2301425,18.333334,-16.7,18.333334,18.333334,2.0
-16.1,1.0,0.0,2.8552623,0.0,1.9689882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,2.8552623,0.0,0.39929688,1.0663937,1.0663937,0.0,1.0663937,2.3682852,0.39929688,-1.3018914,18.333334,-16.1,18.333334,18.333334,2.0
-16.3,1.0,0.0,2.8124714,0.0,1.9453661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,2.8124714,0.0,0.39921024,1.2379131,1.2379131,0.0,1.2379131,2.3445764,0.39921024,-1.1066632,18.333334,-16.3,18.333334,18.333334,2.0
-16.5,1.0,0.0,3.0101144,0.0,2.0883749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,3.0101144,0.0,0.39656287,1.7004983,1.7004983,0.0,1.7004983,2.4849377,0.39656287,-0.7844394,18.34547,-16.5,18.333334,18.333334,2.0
-16.65,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.41133502,-0.039529234,0.0,-0.039529234,-0.039529234,0.41133502,0.41133502,-0.45086426,16.497473,-16.65,18.333334,18.333334,2.0
-17.5,1.0,0.0,0.9903596,0.0,0.6974619,1.8877445,1.951997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.9903596,0.0,0.43946797,3.0497363,3.0497363,0.0,3.0497363,3.0889268,0.43946797,-0.03919045,15.566765,-17.5,18.333334,18.333334,2.0
-18.9,1.0,0.0,2.2704966,0.0,1.6322656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,2.2704966,0.0,0.48505375,2.1173193,2.1173193,0.0,2.1173193,2.1173193,0.48505375,-0.0,15.127985,-18.9,18.333334,18.333334,2.0
-20.6,2.0,0.0,3.6308658,0.0,2.674835,2.0935998,2.164859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,3.6308658,0.0,0.76891315,5.6086073,5.6086073,0.0,5.6086073,5.6086073,0.76891315,-0.0,16.17885,-20.6,18.333334,18.333334,2.0
-21.4,2.0,0.0,4.4162383,0.0,3.290387,4.1450505,4.2861342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,4.4162383,0.0,0.6991089,8.27563,8.27563,0.0,8.27563,8.27563,0.6991089,-0.0,17.112183,-21.4,18.333334,18.333334,2.0
-22.2,1.0,0.0,4.304586,0.0,3.2432375,0.49020103,0.5068858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,4.304586,0.0,0.45111293,4.2012362,4.2012362,0.0,4.2012362,4.2012362,0.45111293,-0.0,16.902384,-22.2,18.333334,18.333334,2.0
-22.2,1.0,0.0,4.3222175,0.0,3.256522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,4.3222175,0.0,0.42108586,3.6776078,3.6776078,0.0,3.6776078,3.6776078,0.42108586,-0.0,16.962635,-22.2,18.333334,18.333334,2.0
-22.2,2.0,0.0,4.3171535,0.0,3.2527065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,4.3171535,0.0,0.27041423,3.5231209,3.5231209,0.0,3.5231209,3.5231209,0.27041423,-0.0,16.997591,-22.2,18.333334,18.333334,2.0
-21.7,2.0,0.0,4.3443875,0.0,3.250493,0.37185872,0.38451555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,4.3443875,0.0,0.33110526,3.9661138,3.9661138,0.0,3.9661138,3.9661138,0.33110526,-0.0,16.8591,-21.7,17.222221,17.222221,2.0
-22.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.26643765,0.26643765,0.26643765,0.0,0.26643765,0.26643765,0.26643765,-0.0,14.425081,-22.2,17.222221,17.222221,2.0
