Outdoor_Temperature,occupant_count,cooling demand,heating demand,cooling electricity consumption,heating electricity consumption,dhw demand,dhw electricity consumption,dhw storage electricity consumption,positive dhw storage electricity consumption,negative dhw storage electricity consumption,dhw soc storage,dhw capacity,dhw stored energy (?),electrical storage electricity consumption,positive electrical storage electricity consumption,negative electrical storage electricity consumption,electrical storage soc,electrical capacity history,stored electrical energy,energy from cooling device,energy from dhw device,energy from dhw device to dhw storage,energy from dhw storage,energy from electrical storage,energy from heating device,energy to electrical storage,energy to non shiftable load,net electricity consumption,positive net electricity consumption,negative net electricity consumption,net electricity consumption without storage,net electricity consumption without storage and pv,non shiftable load,solar generation,indoor_temperature,outdoor_temperature,heating_sp,cooling_sp,comfort_band
-21.333334,4.0,0.0,21.551294,0.0,19.537752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,21.551294,0.0,0.459397,19.997149,19.997149,0.0,19.997149,19.997149,0.459397,-0.0,23.5,-21.333334,23.5,23.5,2.0
-21.225,4.0,0.0,21.893087,0.0,19.816023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,21.893087,0.0,0.4564666,20.27249,20.27249,0.0,20.27249,20.27249,0.4564666,-0.0,23.5,-21.225,23.5,23.5,2.0
-21.7,4.0,0.0,22.550621,0.0,20.553837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,22.550621,0.0,0.45370713,21.007544,21.007544,0.0,21.007544,21.007544,0.45370713,-0.0,23.5,-21.7,23.5,23.5,2.0
-22.8,4.0,0.0,23.218264,0.0,21.50251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,23.218264,0.0,0.45089072,21.953402,21.953402,0.0,21.953402,21.953402,0.45089072,-0.0,23.5,-22.8,23.5,23.5,2.0
-22.45,4.0,0.0,22.96728,0.0,21.163013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,22.96728,0.0,0.4479603,21.610973,21.610973,0.0,21.610973,21.610973,0.4479603,-0.0,23.5,-22.45,23.5,23.5,2.0
-23.9,4.0,0.0,23.678545,0.0,22.275673,0.95617694,0.9964579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,23.678545,0.0,0.48634863,23.75848,23.75848,0.0,23.75848,23.75848,0.48634863,-0.0,23.5,-23.9,23.5,23.5,2.0
-25.0,3.0,0.0,24.936636,0.0,23.824549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,24.936636,0.0,0.6009988,24.425547,24.425547,0.0,24.425547,24.425547,0.6009988,-0.0,23.5,-25.0,23.5,23.5,2.0
-25.0,3.0,0.0,23.494083,0.0,22.44633,4.275613,4.455732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,23.494083,0.0,0.75986207,27.661924,27.661924,0.0,27.661924,27.661924,0.75986207,-0.0,23.5,-25.0,23.5,23.5,2.0
-23.9,2.0,0.0,24.119566,0.0,22.690565,2.5150852,2.6210384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,24.119566,0.0,0.6732009,24.882473,24.882473,0.0,24.882473,25.984804,0.6732009,-1.1023312,23.5,-23.9,23.5,23.5,2.0
-21.1,1.0,0.0,22.11573,0.0,19.980724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,22.11573,0.0,0.5678052,16.419886,16.419886,0.0,16.419886,20.548529,0.5678052,-4.128643,23.5,-21.1,23.5,23.5,2.0
