Outdoor_Temperature,occupant_count,cooling demand,heating demand,cooling electricity consumption,heating electricity consumption,dhw demand,dhw electricity consumption,dhw storage electricity consumption,positive dhw storage electricity consumption,negative dhw storage electricity consumption,dhw soc storage,dhw capacity,dhw stored energy (?),electrical storage electricity consumption,positive electrical storage electricity consumption,negative electrical storage electricity consumption,electrical storage soc,electrical capacity history,stored electrical energy,energy from cooling device,energy from dhw device,energy from dhw device to dhw storage,energy from dhw storage,energy from electrical storage,energy from heating device,energy to electrical storage,energy to non shiftable load,net electricity consumption,positive net electricity consumption,negative net electricity consumption,net electricity consumption without storage,net electricity consumption without storage and pv,non shiftable load,solar generation,indoor_temperature,outdoor_temperature,heating_sp,cooling_sp,comfort_band
-21.333334,1.0,0.0,13.629139,0.0,11.864729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,13.629139,0.0,0.33956122,12.20429,12.20429,0.0,12.20429,12.20429,0.33956122,-0.0,20.956957,-21.333334,21.0,21.0,2.0
-21.225,1.0,0.0,14.272038,0.0,12.40479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,14.272038,0.0,0.36754465,12.772335,12.772335,0.0,12.772335,12.772335,0.36754465,-0.0,20.99747,-21.225,21.0,21.0,2.0
-21.7,1.0,0.0,14.111878,0.0,12.350603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,14.111878,0.0,0.33654717,12.68715,12.68715,0.0,12.68715,12.68715,0.33654717,-0.0,20.999853,-21.7,21.0,21.0,2.0
-22.8,1.0,0.0,14.173888,0.0,12.602628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,14.173888,0.0,0.34096068,12.943588,12.943588,0.0,12.943588,12.943588,0.34096068,-0.0,20.99999,-22.8,21.0,21.0,2.0
-22.45,1.0,0.0,14.115047,0.0,12.48765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,14.115047,0.0,0.36193916,12.849589,12.849589,0.0,12.849589,12.849589,0.36193916,-0.0,21.0,-22.45,21.0,21.0,2.0
-23.9,1.0,0.0,14.219672,0.0,12.841729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,14.219672,0.0,0.4032121,13.244942,13.244942,0.0,13.244942,13.244942,0.4032121,-0.0,21.0,-23.9,21.0,21.0,2.0
-25.0,1.0,0.0,14.614118,0.0,13.401848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,14.614118,0.0,0.4708394,13.872687,13.872687,0.0,13.872687,13.872687,0.4708394,-0.0,21.0,-25.0,21.0,21.0,2.0
-25.0,1.0,0.0,15.016505,0.0,13.770857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,15.016505,0.0,0.57768816,14.348545,14.348545,0.0,14.348545,14.348545,0.57768816,-0.0,21.0,-25.0,21.0,21.0,2.0
-23.9,1.0,0.0,14.614933,0.0,13.1986885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,14.614933,0.0,0.80422115,13.512731,13.512731,0.0,13.512731,14.00291,0.80422115,-0.4901787,21.0,-23.9,21.0,21.0,2.0
-21.1,1.0,0.0,13.955206,0.0,12.107285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,13.955206,0.0,1.0131952,11.14832,11.14832,0.0,11.14832,13.12048,1.0131952,-1.9721591,21.0,-21.1,21.0,21.0,2.0
-19.45,0.0,0.0,13.102959,0.0,11.093671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,13.102959,0.0,1.0470405,8.988859,8.988859,0.0,8.988859,12.140711,1.0470405,-3.1518521,21.0,-19.45,21.0,21.0,2.0
-16.7,0.0,0.0,11.720624,0.0,9.514496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,11.720624,0.0,1.0128847,6.9789457,6.9789457,0.0,6.9789457,10.527381,1.0128847,-3.5484352,21.0,-16.7,21.0,21.0,2.0
-16.1,0.0,0.0,10.757066,0.0,8.650442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,10.757066,0.0,1.0087816,5.896707,5.896707,0.0,5.896707,9.659224,1.0087816,-3.7625165,21.0,-16.1,21.0,21.0,2.0
-16.3,1.0,0.0,9.839381,0.0,7.937433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,9.839381,0.0,1.4949807,6.2192206,6.2192206,0.0,6.2192206,9.432413,1.4949807,-3.2131925,21.0,-16.3,21.0,21.0,2.0
-16.5,1.0,0.0,9.560478,0.0,7.736694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,9.560478,0.0,1.4173862,6.8617506,6.8617506,0.0,6.8617506,9.15408,1.4173862,-2.29233,20.97062,-16.5,21.0,21.0,2.0
-16.65,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,1.4326919,0.07091451,0.07091451,0.0,0.07091451,1.4326919,1.4326919,-1.3617774,15.184581,-16.65,21.0,21.0,2.0
-17.5,1.0,0.0,7.9694886,0.0,6.550288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,7.9694886,0.0,3.6447754,10.074725,10.074725,0.0,10.074725,10.195064,3.6447754,-0.120338164,22.250381,-17.5,21.0,21.0,2.0
-18.9,1.0,0.0,4.823501,0.0,4.0501866,3.8891516,4.0471616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,4.823501,0.0,1.7212697,9.818618,9.818618,0.0,9.818618,9.818618,1.7212697,-0.0,18.299648,-18.9,21.0,21.0,2.0
-20.6,0.0,0.0,8.50692,0.0,7.326501,0.9722846,1.0117869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,8.50692,0.0,0.41486293,8.75315,8.75315,0.0,8.75315,8.75315,0.41486293,-0.0,19.583588,-20.6,21.0,21.0,2.0
-21.4,0.0,0.0,9.656982,0.0,8.4149685,0.97228,1.0117822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,9.656982,0.0,0.38549432,9.812244,9.812244,0.0,9.812244,9.812244,0.38549432,-0.0,18.685455,-21.4,21.0,21.0,2.0
-22.2,0.0,0.0,11.140675,0.0,9.820883,0.4861432,0.5058944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,11.140675,0.0,0.3628695,10.689647,10.689647,0.0,10.689647,10.689647,0.3628695,-0.0,18.940933,-22.2,21.0,21.0,2.0
-22.2,0.0,0.0,11.086269,0.0,9.7729225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,11.086269,0.0,0.38544524,10.158368,10.158368,0.0,10.158368,10.158368,0.38544524,-0.0,18.476486,-22.2,20.958334,20.958334,2.0
-22.2,1.0,0.0,11.176303,0.0,9.85229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,11.176303,0.0,1.0472025,10.899492,10.899492,0.0,10.899492,10.899492,1.0472025,-0.0,18.501362,-22.2,21.11111,21.11111,2.0
-21.7,1.0,0.0,11.284724,0.0,9.876301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,11.284724,0.0,0.6912403,10.567541,10.567541,0.0,10.567541,10.567541,0.6912403,-0.0,18.227543,-21.7,19.0,19.0,2.0
-22.2,1.0,0.0,10.81228,0.0,9.531391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,10.81228,0.0,0.33956122,9.870953,9.870953,0.0,9.870953,9.870953,0.33956122,-0.0,17.60817,-22.2,19.0,19.0,2.0
-22.75,1.0,0.0,10.858253,0.0,9.647664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,10.858253,0.0,0.36754465,10.015209,10.015209,0.0,10.015209,10.015209,0.36754465,-0.0,17.446823,-22.75,19.0,19.0,2.0
-23.3,1.0,0.0,10.807489,0.0,9.677954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,10.807489,0.0,0.33654717,10.014501,10.014501,0.0,10.014501,10.014501,0.33654717,-0.0,17.056885,-23.3,19.0,19.0,2.0
-23.3,1.0,0.0,10.889235,0.0,9.751156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,10.889235,0.0,0.34096068,10.092116,10.092116,0.0,10.092116,10.092116,0.34096068,-0.0,16.896187,-23.3,19.0,19.0,2.0
-24.15,1.0,0.0,10.792982,0.0,9.7813225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,10.792982,0.0,0.36193916,10.143262,10.143262,0.0,10.143262,10.143262,0.36193916,-0.0,16.632439,-24.15,20.555555,20.555555,2.0
-24.4,1.0,0.0,11.130896,0.0,10.122857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,11.130896,0.0,0.4032121,10.52607,10.52607,0.0,10.52607,10.52607,0.4032121,-0.0,16.638882,-24.4,21.11111,21.11111,2.0
-25.6,1.0,0.0,11.059156,0.0,10.225941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,11.059156,0.0,0.4708394,10.69678,10.69678,0.0,10.69678,10.69678,0.4708394,-0.0,16.417442,-25.6,21.0,21.0,2.0
-25.3,1.0,0.0,11.127346,0.0,10.246653,2.8493245,2.965088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,11.127346,0.0,0.57768816,13.789429,13.789429,0.0,13.789429,13.789429,0.57768816,-0.0,16.403786,-25.3,21.0,21.0,2.0
-24.15,1.0,0.0,11.309268,0.0,10.249216,0.39902982,0.41524175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,11.309268,0.0,1.4909595,11.734407,11.734407,0.0,11.734407,12.155417,1.4909595,-0.42100963,16.570816,-24.15,21.0,21.0,2.0
-20.55,0.0,0.0,11.872867,0.0,10.217859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,11.872867,0.0,1.0131952,9.392492,9.392492,0.0,9.392492,11.231054,1.0131952,-1.8385624,17.009136,-20.55,21.0,21.0,2.0
-17.25,0.0,0.0,12.37933,0.0,10.135574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,12.37933,0.0,1.0470405,8.142139,8.142139,0.0,8.142139,11.182615,1.0470405,-3.0404758,17.78658,-17.25,21.0,21.0,2.0
-15.6,0.0,0.0,12.521126,0.0,9.989628,1.4613798,1.5207533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,12.521126,0.0,1.0128847,9.284598,9.284598,0.0,9.284598,12.523266,1.0128847,-3.2386672,18.387733,-15.6,20.916666,20.916666,2.0
-14.4,0.0,0.0,12.600448,0.0,9.861129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,12.600448,0.0,1.0087816,9.072628,9.072628,0.0,9.072628,10.86991,1.0087816,-1.7972821,19.050484,-14.4,20.444445,20.444445,2.0
-13.6,0.0,0.0,12.490137,0.0,9.648065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,12.490137,0.0,0.8376614,8.873933,8.873933,0.0,8.873933,10.485726,0.8376614,-1.6117932,19.576508,-13.6,20.444445,20.444445,2.0
-12.4,1.0,0.0,12.610782,0.0,9.549315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,12.610782,0.0,1.4173862,9.596472,9.596472,0.0,9.596472,10.9667015,1.4173862,-1.3702301,20.250156,-12.4,20.444445,20.444445,2.0
-12.033334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,1.4326919,0.7851679,0.7851679,0.0,0.7851679,1.4326919,1.4326919,-0.64752406,14.62321,-12.033334,20.444445,20.444445,2.0
-11.4,1.0,0.0,8.806437,0.0,6.5568376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,8.806437,0.0,1.49685,7.9976835,7.9976835,0.0,7.9976835,8.053688,1.49685,-0.05600451,22.24263,-11.4,20.444445,20.444445,2.0
-10.6,1.0,0.0,4.68219,0.0,3.4386177,0.48712796,0.5069192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,4.68219,0.0,1.7212697,5.6668067,5.6668067,0.0,5.6668067,5.6668067,1.7212697,-0.0,18.265915,-10.6,20.569445,20.569445,2.0
-9.4,1.0,0.0,8.858386,0.0,6.3708034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,8.858386,0.0,0.41486293,6.7856665,6.7856665,0.0,6.7856665,6.7856665,0.41486293,-0.0,20.862366,-9.4,21.0,21.0,2.0
