Outdoor_Temperature,occupant_count,cooling demand,heating demand,cooling electricity consumption,heating electricity consumption,dhw demand,dhw electricity consumption,dhw storage electricity consumption,positive dhw storage electricity consumption,negative dhw storage electricity consumption,dhw soc storage,dhw capacity,dhw stored energy (?),electrical storage electricity consumption,positive electrical storage electricity consumption,negative electrical storage electricity consumption,electrical storage soc,electrical capacity history,stored electrical energy,energy from cooling device,energy from dhw device,energy from dhw device to dhw storage,energy from dhw storage,energy from electrical storage,energy from heating device,energy to electrical storage,energy to non shiftable load,net electricity consumption,positive net electricity consumption,negative net electricity consumption,net electricity consumption without storage,net electricity consumption without storage and pv,non shiftable load,solar generation,indoor_temperature,outdoor_temperature,heating_sp,cooling_sp,comfort_band
-21.333334,2.0,0.0,6.4100657,0.0,5.0263076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0,-0.0,0.0,-0.0,-0.0,6.4100657,0.0,0.24926744,5.275575,5.275575,0.0,5.275575,5.275575,0.24926744,-0.0,22.055555,-21.333334,22.055555,22.055555,2.0
-21.225,2.0,0.0,6.6226177,0.0,5.1849656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0,-0.0,0.0,-0.0,-0.0,6.6226177,0.0,0.24651504,5.4314804,5.4314804,0.0,5.4314804,5.4314804,0.24651504,-0.0,22.055555,-21.225,22.055555,22.055555,2.0
-21.7,2.0,0.0,6.7901835,0.0,5.3521624,0.25086495,0.2744092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0,-0.0,0.0,-0.0,-0.0,6.7901835,0.0,0.24478841,5.87136,5.87136,0.0,5.87136,5.87136,0.24478841,-0.0,22.055555,-21.7,22.055555,22.055555,2.0
-22.8,2.0,0.0,6.973012,0.0,5.5818977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0,-0.0,0.0,-0.0,-0.0,6.973012,0.0,0.24271984,5.8246174,5.8246174,0.0,5.8246174,5.8246174,0.24271984,-0.0,22.055555,-22.8,22.055555,22.055555,2.0
-22.45,2.0,0.0,6.8982906,0.0,5.495131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0,-0.0,0.0,-0.0,-0.0,6.8982906,0.0,0.23996744,5.7350984,5.7350984,0.0,5.7350984,5.7350984,0.23996744,-0.0,22.055555,-22.45,22.055555,22.055555,2.0
-23.9,2.0,0.0,7.0622406,0.0,5.740049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0,-0.0,0.0,-0.0,-0.0,7.0622406,0.0,0.2409932,5.981042,5.981042,0.0,5.981042,5.981042,0.2409932,-0.0,22.055555,-23.9,22.055555,22.055555,2.0
-25.0,2.0,0.0,6.491771,0.0,5.3561006,0.8147317,0.89119613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0,-0.0,0.0,-0.0,-0.0,6.491771,0.0,0.43862802,6.685925,6.685925,0.0,6.685925,6.685925,0.43862802,-0.0,22.055555,-25.0,22.055555,22.055555,2.0
-25.0,1.0,0.0,7.3683414,0.0,6.0793233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0,-0.0,0.0,-0.0,-0.0,7.3683414,0.0,0.5050675,6.5843906,6.5843906,0.0,6.5843906,6.5843906,0.5050675,-0.0,22.055555,-25.0,22.055555,22.055555,2.0
-23.9,1.0,0.0,6.870576,0.0,5.5842676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0,-0.0,0.0,-0.0,-0.0,6.870576,0.0,0.51835835,6.0456705,6.0456705,0.0,6.0456705,6.102626,0.51835835,-0.05695544,22.055555,-23.9,22.055555,22.055555,2.0
-21.1,1.0,0.0,6.2295165,0.0,4.868507,0.25086516,0.2744094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0,-0.0,0.0,-0.0,-0.0,6.2295165,0.0,0.5206736,5.509499,5.509499,0.0,5.509499,5.66359,0.5206736,-0.15409099,22.055555,-21.1,22.055555,22.055555,2.0
