Outdoor_Temperature,occupant_count,cooling demand,heating demand,cooling electricity consumption,heating electricity consumption,dhw demand,dhw electricity consumption,dhw storage electricity consumption,positive dhw storage electricity consumption,negative dhw storage electricity consumption,dhw soc storage,dhw capacity,dhw stored energy (?),electrical storage electricity consumption,positive electrical storage electricity consumption,negative electrical storage electricity consumption,electrical storage soc,electrical capacity history,stored electrical energy,energy from cooling device,energy from dhw device,energy from dhw device to dhw storage,energy from dhw storage,energy from electrical storage,energy from heating device,energy to electrical storage,energy to non shiftable load,net electricity consumption,positive net electricity consumption,negative net electricity consumption,net electricity consumption without storage,net electricity consumption without storage and pv,non shiftable load,solar generation,indoor_temperature,outdoor_temperature,heating_sp,cooling_sp,comfort_band
-21.333334,1.0,0.0,7.012527,0.0,5.9293356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,7.012527,0.0,0.4341242,6.3634596,6.3634596,0.0,6.3634596,6.3634596,0.4341242,-0.0,18.83871,-21.333334,18.88889,18.88889,2.0
-21.225,1.0,0.0,7.7050786,0.0,6.5046926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,7.7050786,0.0,0.4313034,6.935996,6.935996,0.0,6.935996,6.935996,0.4313034,-0.0,18.930872,-21.225,18.937622,18.937622,2.0
-21.7,1.0,0.0,7.702518,0.0,6.5473256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,7.702518,0.0,0.44348428,6.99081,6.99081,0.0,6.99081,6.99081,0.44348428,-0.0,18.983774,-21.7,18.986355,18.986355,2.0
-22.8,1.0,0.0,7.9568577,0.0,6.8706813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,7.9568577,0.0,0.4256618,7.296343,7.296343,0.0,7.296343,7.296343,0.4256618,-0.0,19.031504,-22.8,19.035088,19.035088,2.0
-22.45,1.0,0.0,7.931424,0.0,6.814732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,7.931424,0.0,0.42284098,7.237573,7.237573,0.0,7.237573,7.237573,0.42284098,-0.0,19.077946,-22.45,19.08382,19.08382,2.0
-23.9,1.0,0.0,8.336712,0.0,7.310959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,8.336712,0.0,0.42284098,7.7338,7.7338,0.0,7.7338,7.7338,0.42284098,-0.0,19.128595,-23.9,19.132553,19.132553,2.0
-25.0,1.0,0.0,8.688906,0.0,7.7368383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,8.688906,0.0,0.4284826,8.165321,8.165321,0.0,8.165321,8.165321,0.4284826,-0.0,19.177328,-25.0,19.181286,19.181286,2.0
-25.0,1.0,0.0,5.812624,0.0,5.175719,10.840137,11.339367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,5.812624,0.0,0.4341242,16.94921,16.94921,0.0,16.94921,16.94921,0.4341242,-0.0,19.22222,-25.0,19.230019,19.230019,2.0
-23.9,1.0,0.0,7.0591307,0.0,6.190572,4.537053,4.746002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,7.0591307,0.0,0.7226262,11.310744,11.310744,0.0,11.310744,11.659201,0.7226262,-0.34845603,19.276386,-23.9,19.278753,19.278753,2.0
-21.1,1.0,0.0,7.1625366,0.0,6.0357122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,7.1625366,0.0,0.72435546,5.3762555,5.3762555,0.0,5.3762555,6.760068,0.72435546,-1.3838123,19.327154,-21.1,19.327486,19.327486,2.0
