Outdoor_Temperature,occupant_count,cooling demand,heating demand,cooling electricity consumption,heating electricity consumption,dhw demand,dhw electricity consumption,dhw storage electricity consumption,positive dhw storage electricity consumption,negative dhw storage electricity consumption,dhw soc storage,dhw capacity,dhw stored energy (?),electrical storage electricity consumption,positive electrical storage electricity consumption,negative electrical storage electricity consumption,electrical storage soc,electrical capacity history,stored electrical energy,energy from cooling device,energy from dhw device,energy from dhw device to dhw storage,energy from dhw storage,energy from electrical storage,energy from heating device,energy to electrical storage,energy to non shiftable load,net electricity consumption,positive net electricity consumption,negative net electricity consumption,net electricity consumption without storage,net electricity consumption without storage and pv,non shiftable load,solar generation,indoor_temperature,outdoor_temperature,heating_sp,cooling_sp,comfort_band
-21.333334,2.0,0.0,5.3782864,0.0,5.1014857,0.0,0.0,0.0,0.0,0.0,0.0,15.61956,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,5.3782864,0.0,0.29623026,5.397716,5.397716,0.0,5.397716,5.397716,0.29623026,-0.0,21.535923,-21.333334,21.5,21.5,2.0
-21.225,2.0,0.0,5.880706,0.0,5.569092,0.0,0.0,0.0,0.0,0.0,0.0,15.61956,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,5.880706,0.0,0.2945815,5.863673,5.863673,0.0,5.863673,5.863673,0.2945815,-0.0,21.501852,-21.225,21.5,21.5,2.0
-21.7,2.0,0.0,6.4603715,0.0,6.161181,0.0,0.0,0.0,0.0,0.0,0.0,15.61956,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,6.4603715,0.0,0.29293275,6.454114,6.454114,0.0,6.454114,6.454114,0.29293275,-0.0,21.5001,-21.7,21.5,21.5,2.0
-22.8,2.0,0.0,6.754537,0.0,6.546174,0.0,0.0,0.0,0.0,0.0,0.0,15.61956,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,6.754537,0.0,0.291284,6.837458,6.837458,0.0,6.837458,6.837458,0.291284,-0.0,21.500004,-22.8,21.5,21.5,2.0
-22.45,2.0,0.0,6.700971,0.0,6.46129,0.0,0.0,0.0,0.0,0.0,0.0,15.61956,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,6.700971,0.0,0.28963524,6.750925,6.750925,0.0,6.750925,6.750925,0.28963524,-0.0,21.5,-22.45,21.5,21.5,2.0
-23.9,2.0,0.0,7.0639515,0.0,6.9552794,0.0,0.0,0.0,0.0,0.0,0.0,15.61956,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,7.0639515,0.0,0.28963524,7.2449145,7.2449145,0.0,7.2449145,7.2449145,0.28963524,-0.0,21.5,-23.9,21.5,21.5,2.0
-25.0,2.0,0.0,8.658989,0.0,8.65968,0.0,0.0,0.0,0.0,0.0,0.0,15.61956,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,8.658989,0.0,0.39714482,9.056826,9.056826,0.0,9.056826,9.056826,0.39714482,-0.0,21.5,-25.0,21.5,21.5,2.0
-25.0,1.0,0.0,7.359428,0.0,7.3600154,0.0,0.0,0.0,0.0,0.0,0.0,15.61956,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,7.359428,0.0,0.3262336,7.686249,7.686249,0.0,7.686249,7.686249,0.3262336,-0.0,21.5,-25.0,21.5,21.5,2.0
-23.9,1.0,0.0,6.9592905,0.0,6.8522286,0.0,0.0,0.0,0.0,0.0,0.0,15.61956,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,6.9592905,0.0,0.297879,7.092127,7.092127,0.0,7.092127,7.150108,0.297879,-0.057981096,21.5,-23.9,21.5,21.5,2.0
-21.1,1.0,0.0,6.0294967,0.0,5.699403,0.0,0.0,0.0,0.0,0.0,0.0,15.61956,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,6.0294967,0.0,0.297879,5.587941,5.587941,0.0,5.587941,5.997282,0.297879,-0.409341,21.5,-21.1,21.5,21.5,2.0
-19.45,1.0,0.0,5.308409,0.0,4.89466,0.0,0.0,0.0,0.0,0.0,0.0,15.61956,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,5.308409,0.0,0.29623026,4.0599256,4.0599256,0.0,4.0599256,5.1908903,0.29623026,-1.1309648,21.5,-19.45,21.5,21.5,2.0
-16.7,1.0,0.0,4.5784464,0.0,4.0445914,0.0,0.0,0.0,0.0,0.0,0.0,15.61956,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,4.5784464,0.0,0.44819707,2.860372,2.860372,0.0,2.860372,4.4927883,0.44819707,-1.6324161,21.5,-16.7,21.5,21.5,2.0
-16.1,1.0,0.0,4.5801487,0.0,4.0074625,0.0,0.0,0.0,0.0,0.0,0.0,15.61956,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,4.5801487,0.0,0.4535197,2.4876049,2.4876049,0.0,2.4876049,4.4609823,0.4535197,-1.9733775,21.5,-16.1,21.5,21.5,2.0
-16.3,1.0,0.0,3.181251,0.0,2.7924225,3.669021,4.017779,0.0,0.0,0.0,0.0,15.61956,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,3.181251,0.0,0.45285156,5.3891406,5.3891406,0.0,5.3891406,7.2630534,0.45285156,-1.8739128,21.5,-16.3,21.5,21.5,2.0
-16.5,1.0,0.0,5.0356274,0.0,4.4343057,0.4657765,0.5100508,0.0,0.0,0.0,0.0,15.61956,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,5.0356274,0.0,0.45063478,3.9025853,3.9025853,0.0,3.9025853,5.3949914,0.45063478,-1.4924061,21.185263,-16.5,21.5,21.5,2.0
-16.65,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.61956,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.63901323,-0.40074986,0.0,-0.40074986,-0.40074986,0.63901323,0.63901323,-1.0397631,18.558868,-16.65,21.5,21.5,2.0
-17.5,1.0,0.0,2.1905694,0.0,1.959781,0.0,0.0,0.0,0.0,0.0,0.0,15.61956,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,2.1905694,0.0,1.5025551,3.3234415,3.3234415,0.0,3.3234415,3.462336,1.5025551,-0.13889444,17.476593,-17.5,21.5,21.5,2.0
-18.9,1.0,0.0,4.7183294,0.0,4.3140903,0.50191826,0.54962796,0.0,0.0,0.0,0.0,15.61956,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,4.7183294,0.0,0.5656246,5.4293427,5.4293427,0.0,5.4293427,5.4293427,0.5656246,-0.0,19.600386,-18.9,21.5,21.5,2.0
-20.6,1.0,0.0,5.471023,0.0,5.133048,0.0,0.0,0.0,0.0,0.0,0.0,15.61956,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,5.471023,0.0,0.59677047,5.7298183,5.7298183,0.0,5.7298183,5.7298183,0.59677047,-0.0,20.077215,-20.6,21.5,21.5,2.0
-21.4,1.0,0.0,6.0147247,0.0,5.7108064,0.0,0.0,0.0,0.0,0.0,0.0,15.61956,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,6.0147247,0.0,0.570777,6.2815833,6.2815833,0.0,6.2815833,6.2815833,0.570777,-0.0,20.52641,-21.4,21.5,21.5,2.0
-22.2,1.0,0.0,5.892389,0.0,5.66092,0.0,0.0,0.0,0.0,0.0,0.0,15.61956,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,5.892389,0.0,0.52244085,6.183361,6.183361,0.0,6.183361,6.183361,0.52244085,-0.0,20.49571,-22.2,24.444445,24.444445,2.0
-22.2,1.0,0.0,6.2363067,0.0,5.991328,0.0,0.0,0.0,0.0,0.0,0.0,15.61956,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,6.2363067,0.0,0.30612278,6.2974505,6.2974505,0.0,6.2974505,6.2974505,0.30612278,-0.0,20.844397,-22.2,25.0,25.0,2.0
-22.2,1.0,0.0,6.2602205,0.0,6.0143023,0.0,0.0,0.0,0.0,0.0,0.0,15.61956,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,6.2602205,0.0,0.30282527,6.3171277,6.3171277,0.0,6.3171277,6.3171277,0.30282527,-0.0,20.862545,-22.2,23.333334,23.333334,2.0
-21.7,2.0,0.0,6.1101656,0.0,5.8271933,0.0,0.0,0.0,0.0,0.0,0.0,15.61956,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,6.1101656,0.0,0.37985358,6.207047,6.207047,0.0,6.207047,6.207047,0.37985358,-0.0,20.90919,-21.7,22.777779,22.777779,2.0
-22.2,2.0,0.0,5.9958477,0.0,5.760315,0.50295717,0.55076563,0.0,0.0,0.0,0.0,15.61956,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,5.9958477,0.0,0.29623026,6.607311,6.607311,0.0,6.607311,6.607311,0.29623026,-0.0,20.76731,-22.2,25.555555,25.555555,2.0
-22.75,2.0,0.0,6.2827873,0.0,6.0845604,0.0,0.0,0.0,0.0,0.0,0.0,15.61956,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,6.2827873,0.0,0.2945815,6.379142,6.379142,0.0,6.379142,6.379142,0.2945815,-0.0,20.734331,-22.75,26.11111,26.11111,2.0
