Outdoor_Temperature,occupant_count,cooling demand,heating demand,cooling electricity consumption,heating electricity consumption,dhw demand,dhw electricity consumption,dhw storage electricity consumption,positive dhw storage electricity consumption,negative dhw storage electricity consumption,dhw soc storage,dhw capacity,dhw stored energy (?),electrical storage electricity consumption,positive electrical storage electricity consumption,negative electrical storage electricity consumption,electrical storage soc,electrical capacity history,stored electrical energy,energy from cooling device,energy from dhw device,energy from dhw device to dhw storage,energy from dhw storage,energy from electrical storage,energy from heating device,energy to electrical storage,energy to non shiftable load,net electricity consumption,positive net electricity consumption,negative net electricity consumption,net electricity consumption without storage,net electricity consumption without storage and pv,non shiftable load,solar generation,indoor_temperature,outdoor_temperature,heating_sp,cooling_sp,comfort_band
-21.333334,2.0,0.0,6.8627076,0.0,5.4136844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,6.8627076,0.0,0.5150297,5.9287143,5.9287143,0.0,5.9287143,5.9287143,0.5150297,-0.0,21.0,-21.333334,21.0,21.0,2.0
-21.225,2.0,0.0,6.9391017,0.0,5.4654937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,6.9391017,0.0,0.51386464,5.979358,5.979358,0.0,5.979358,5.979358,0.51386464,-0.0,21.0,-21.225,21.0,21.0,2.0
-21.7,2.0,0.0,7.1333323,0.0,5.656584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,7.1333323,0.0,0.5128705,6.169454,6.169454,0.0,6.169454,6.169454,0.5128705,-0.0,21.0,-21.7,21.0,21.0,2.0
-22.8,2.0,0.0,7.3365054,0.0,5.908458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,7.3365054,0.0,0.51181936,6.4202776,6.4202776,0.0,6.4202776,6.4202776,0.51181936,-0.0,21.0,-22.8,21.0,21.0,2.0
-22.45,2.0,0.0,7.2845488,0.0,5.83794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,7.2845488,0.0,0.5106543,6.3485947,6.3485947,0.0,6.3485947,6.3485947,0.5106543,-0.0,21.0,-22.45,21.0,21.0,2.0
-23.9,2.0,0.0,7.632753,0.0,6.241467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,7.632753,0.0,0.5108252,6.752292,6.752292,0.0,6.752292,6.752292,0.5108252,-0.0,21.0,-23.9,21.0,21.0,2.0
-25.0,2.0,0.0,6.1719565,0.0,5.123297,6.440566,6.9963455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,6.1719565,0.0,0.51321244,12.632854,12.632854,0.0,12.632854,12.632854,0.51321244,-0.0,21.0,-25.0,21.0,21.0,2.0
-25.0,2.0,0.0,7.82361,0.0,6.494323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,7.82361,0.0,0.7308723,7.225195,7.225195,0.0,7.225195,7.225195,0.7308723,-0.0,21.0,-25.0,21.0,21.0,2.0
-23.9,1.0,0.0,7.595647,0.0,6.211125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,7.595647,0.0,0.7430409,6.5632143,6.5632143,0.0,6.5632143,6.954166,0.7430409,-0.39095178,21.0,-23.9,21.0,21.0,2.0
-21.1,1.0,0.0,6.995157,0.0,5.499811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,6.995157,0.0,0.5150551,4.4918017,4.4918017,0.0,4.4918017,6.0148664,0.5150551,-1.5230645,21.0,-21.1,21.0,21.0,2.0
-19.45,1.0,0.0,7.630597,0.0,5.8578143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,7.630597,0.0,0.51411796,3.9677005,3.9677005,0.0,3.9677005,6.371932,0.51411796,-2.4042315,21.0,-19.45,21.0,21.0,2.0
-16.7,2.0,0.0,5.566095,0.0,4.1008005,1.9409962,2.1084917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,5.566095,0.0,1.0105089,4.52345,4.52345,0.0,4.52345,7.2198014,1.0105089,-2.6963515,21.0,-16.7,21.0,21.0,2.0
-16.1,0.0,0.0,5.806362,0.0,4.2386355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,5.806362,0.0,0.51610625,1.9018621,1.9018621,0.0,1.9018621,4.7547417,0.51610625,-2.8528795,21.0,-16.1,21.0,21.0,2.0
-16.3,1.0,0.0,6.673139,0.0,4.8863916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,6.673139,0.0,0.75655305,3.2090514,3.2090514,0.0,3.2090514,5.642945,0.75655305,-2.4338934,21.0,-16.3,21.0,21.0,2.0
-16.5,0.0,0.0,5.682974,0.0,4.174128,1.940993,2.108488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,5.682974,0.0,0.5465085,5.0932407,5.0932407,0.0,5.0932407,6.8291245,0.5465085,-1.7358838,21.210386,-16.5,21.0,21.0,2.0
-16.65,0.0,0.0,0.0,0.0,0.0,0.9705029,1.0542511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.515568,0.53477025,0.53477025,0.0,0.53477025,1.5698191,0.515568,-1.0350488,21.093496,-16.65,21.0,21.0,2.0
-17.5,0.0,0.0,0.0,0.0,0.0,0.97049403,1.0542414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.5189494,1.4760394,1.4760394,0.0,1.4760394,1.5731908,0.5189494,-0.09715135,20.904541,-17.5,21.0,21.0,2.0
-18.9,1.0,0.0,0.0,0.0,0.0,0.9704992,1.054247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.8897272,1.9439743,1.9439743,0.0,1.9439743,1.9439743,0.8897272,-0.0,18.938543,-18.9,21.0,21.0,2.0
-20.6,1.0,0.0,1.2160274,0.0,0.9492407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,1.2160274,0.0,0.92154205,1.8707827,1.8707827,0.0,1.8707827,1.8707827,0.92154205,-0.0,18.372543,-20.6,21.0,21.0,2.0
-21.4,1.0,0.0,2.5340526,0.0,2.0009012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,2.5340526,0.0,0.8846198,2.885521,2.885521,0.0,2.885521,2.885521,0.8846198,-0.0,18.285473,-21.4,21.0,21.0,2.0
-22.2,1.0,0.0,3.8181913,0.0,3.049217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,3.8181913,0.0,0.8291529,3.8783698,3.8783698,0.0,3.8783698,3.8783698,0.8291529,-0.0,18.39738,-22.2,21.0,21.0,2.0
-22.2,2.0,0.0,5.055075,0.0,4.0369954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,5.055075,0.0,1.0459439,5.082939,5.082939,0.0,5.082939,5.082939,1.0459439,-0.0,19.040619,-22.2,21.0,21.0,2.0
-22.2,2.0,0.0,4.9932604,0.0,3.98763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,4.9932604,0.0,0.9309951,4.918625,4.918625,0.0,4.918625,4.918625,0.9309951,-0.0,18.933168,-22.2,21.0,21.0,2.0
