Outdoor_Temperature,occupant_count,cooling demand,heating demand,cooling electricity consumption,heating electricity consumption,dhw demand,dhw electricity consumption,dhw storage electricity consumption,positive dhw storage electricity consumption,negative dhw storage electricity consumption,dhw soc storage,dhw capacity,dhw stored energy (?),electrical storage electricity consumption,positive electrical storage electricity consumption,negative electrical storage electricity consumption,electrical storage soc,electrical capacity history,stored electrical energy,energy from cooling device,energy from dhw device,energy from dhw device to dhw storage,energy from dhw storage,energy from electrical storage,energy from heating device,energy to electrical storage,energy to non shiftable load,net electricity consumption,positive net electricity consumption,negative net electricity consumption,net electricity consumption without storage,net electricity consumption without storage and pv,non shiftable load,solar generation,indoor_temperature,outdoor_temperature,heating_sp,cooling_sp,comfort_band
-21.333334,3.0,0.0,6.6260614,0.0,5.9184484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,6.6260614,0.0,0.42346695,6.3419156,6.3419156,0.0,6.3419156,6.3419156,0.42346695,-0.0,19.953476,-21.333334,20.0,20.0,2.0
-21.225,3.0,0.0,7.1070056,0.0,6.3379583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,7.1070056,0.0,0.39148065,6.729439,6.729439,0.0,6.729439,6.729439,0.39148065,-0.0,19.997625,-21.225,20.0,20.0,2.0
-21.7,3.0,0.0,7.004926,0.0,6.2904563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,7.004926,0.0,0.38949773,6.679954,6.679954,0.0,6.679954,6.679954,0.38949773,-0.0,19.99988,-21.7,20.0,20.0,2.0
-22.8,3.0,0.0,7.0757437,0.0,6.4558787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,7.0757437,0.0,0.39439172,6.8502703,6.8502703,0.0,6.8502703,6.8502703,0.39439172,-0.0,19.999994,-22.8,20.0,20.0,2.0
-22.45,3.0,0.0,6.920969,0.0,6.2829714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,6.920969,0.0,0.4199166,6.702888,6.702888,0.0,6.702888,6.702888,0.4199166,-0.0,20.0,-22.45,20.0,20.0,2.0
-23.9,3.0,0.0,6.7881756,0.0,6.2911925,1.2940785,1.4341424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,6.7881756,0.0,0.46805528,8.193391,8.193391,0.0,8.193391,8.193391,0.46805528,-0.0,20.0,-23.9,20.0,20.0,2.0
-25.0,3.0,0.0,7.4835753,0.0,7.043378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,7.4835753,0.0,0.68843704,7.731815,7.731815,0.0,7.731815,7.731815,0.68843704,-0.0,20.0,-25.0,20.0,20.0,2.0
-25.0,3.0,0.0,6.7321734,0.0,6.3361745,1.9020613,2.10793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,6.7321734,0.0,0.8634311,9.307535,9.307535,0.0,9.307535,9.307535,0.8634311,-0.0,20.0,-25.0,20.0,20.0,2.0
-23.9,3.0,0.0,4.764705,0.0,4.4158664,4.918272,5.4505987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,4.764705,0.0,1.5513045,11.312369,11.312369,0.0,11.312369,11.417769,1.5513045,-0.105400145,20.0,-23.9,20.0,20.0,2.0
-21.1,1.0,0.0,5.06421,0.0,4.507931,0.83829904,0.9290319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,5.06421,0.0,1.4101743,6.6238155,6.6238155,0.0,6.6238155,6.8471375,1.4101743,-0.22332175,20.0,-21.1,20.0,20.0,2.0
-19.45,1.0,0.0,3.9860804,0.0,3.4621825,1.5778039,1.7485766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,3.9860804,0.0,1.445159,6.1958194,6.1958194,0.0,6.1958194,6.655918,1.445159,-0.46009874,20.0,-19.45,20.0,20.0,2.0
-16.7,1.0,0.0,3.2197804,0.0,2.680758,1.0518719,1.1657207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,3.2197804,0.0,1.4011612,4.1983676,4.1983676,0.0,4.1983676,5.2476397,1.4011612,-1.049272,20.0,-16.7,20.0,20.0,2.0
-16.1,0.0,0.0,3.0875223,0.0,2.5464048,0.525936,0.5828604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,3.0875223,0.0,1.2020332,2.801866,2.801866,0.0,2.801866,4.3312984,1.2020332,-1.5294323,20.0,-16.1,20.0,20.0,2.0
