Outdoor_Temperature,occupant_count,cooling demand,heating demand,cooling electricity consumption,heating electricity consumption,dhw demand,dhw electricity consumption,dhw storage electricity consumption,positive dhw storage electricity consumption,negative dhw storage electricity consumption,dhw soc storage,dhw capacity,dhw stored energy (?),electrical storage electricity consumption,positive electrical storage electricity consumption,negative electrical storage electricity consumption,electrical storage soc,electrical capacity history,stored electrical energy,energy from cooling device,energy from dhw device,energy from dhw device to dhw storage,energy from dhw storage,energy from electrical storage,energy from heating device,energy to electrical storage,energy to non shiftable load,net electricity consumption,positive net electricity consumption,negative net electricity consumption,net electricity consumption without storage,net electricity consumption without storage and pv,non shiftable load,solar generation,indoor_temperature,outdoor_temperature,heating_sp,cooling_sp,comfort_band
-21.333334,1.0,0.0,8.34088,0.0,6.738291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4,0.0,0.0,-0.0,0.0,-0.0,-0.0,8.34088,0.0,0.30404025,7.042331,7.042331,0.0,7.042331,7.042331,0.30404025,-0.0,21.11111,-21.333334,21.11111,21.11111,2.0
-21.225,1.0,0.0,9.503202,0.0,7.6653657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.399999618530273,0.0,0.0,-0.0,0.0,-0.0,-0.0,9.503202,0.0,0.30115387,7.9665194,7.9665194,0.0,7.9665194,7.9665194,0.30115387,-0.0,21.11111,-21.225,21.11111,21.11111,2.0
-21.7,1.0,0.0,8.6925335,0.0,7.059289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.399999618530273,0.0,0.0,-0.0,0.0,-0.0,-0.0,8.6925335,0.0,0.32844177,7.3877306,7.3877306,0.0,7.3877306,7.3877306,0.32844177,-0.0,21.11111,-21.7,21.11111,21.11111,2.0
-22.8,1.0,0.0,8.95799,0.0,7.3889823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.399999618530273,0.0,0.0,-0.0,0.0,-0.0,-0.0,8.95799,0.0,0.295666,7.6846485,7.6846485,0.0,7.6846485,7.6846485,0.295666,-0.0,21.11111,-22.8,21.11111,21.11111,2.0
-22.45,1.0,0.0,8.914458,0.0,7.316943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.399999618530273,0.0,0.0,-0.0,0.0,-0.0,-0.0,8.914458,0.0,0.2927796,7.6097226,7.6097226,0.0,7.6097226,7.6097226,0.2927796,-0.0,21.11111,-22.45,21.11111,21.11111,2.0
-23.9,1.0,0.0,8.67339,0.0,7.264719,1.2232189,1.3581065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.399999618530273,0.0,0.0,-0.0,0.0,-0.0,-0.0,8.67339,0.0,0.29295057,8.915776,8.915776,0.0,8.915776,8.915776,0.29295057,-0.0,21.11111,-23.9,21.11111,21.11111,2.0
-25.0,1.0,0.0,9.576402,0.0,8.143061,0.34008682,0.37758908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.399999618530273,0.0,0.0,-0.0,0.0,-0.0,-0.0,9.576402,0.0,0.49823195,9.018882,9.018882,0.0,9.018882,9.018882,0.49823195,-0.0,21.11111,-25.0,21.11111,21.11111,2.0
-25.0,1.0,0.0,9.439424,0.0,8.026585,0.40474212,0.44937408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.399999618530273,0.0,0.0,-0.0,0.0,-0.0,-0.0,9.439424,0.0,0.8534539,9.329412,9.329412,0.0,9.329412,9.329412,0.8534539,-0.0,21.11111,-25.0,21.11111,21.11111,2.0
-23.9,1.0,0.0,9.235858,0.0,7.7358346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.399999618530273,0.0,0.0,-0.0,0.0,-0.0,-0.0,9.235858,0.0,0.5274273,8.150544,8.150544,0.0,8.150544,8.263262,0.5274273,-0.11271716,21.11111,-23.9,21.11111,21.11111,2.0
-21.1,1.0,0.0,8.460607,0.0,6.8121514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.399999618530273,0.0,0.0,-0.0,0.0,-0.0,-0.0,8.460607,0.0,0.5275947,6.6453094,6.6453094,0.0,6.6453094,7.339746,0.5275947,-0.6944365,21.11111,-21.1,21.11111,21.11111,2.0
-19.45,1.0,0.0,7.9599013,0.0,6.256904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.399999618530273,0.0,0.0,-0.0,0.0,-0.0,-0.0,7.9599013,0.0,0.5224031,5.412305,5.412305,0.0,5.412305,6.7793074,0.5224031,-1.3670025,21.11111,-19.45,21.11111,21.11111,2.0
-16.7,1.0,0.0,7.290375,0.0,5.498445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.399999618530273,0.0,0.0,-0.0,0.0,-0.0,-0.0,7.290375,0.0,0.5261255,4.3217177,4.3217177,0.0,4.3217177,6.0245705,0.5261255,-1.7028526,21.11111,-16.7,21.11111,21.11111,2.0
-16.1,1.0,0.0,7.0346103,0.0,5.256666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.399999618530273,0.0,0.0,-0.0,0.0,-0.0,-0.0,7.0346103,0.0,0.5358607,3.9017286,3.9017286,0.0,3.9017286,5.7925267,0.5358607,-1.8907981,21.11111,-16.1,21.11111,21.11111,2.0
-16.3,1.0,0.0,6.455877,0.0,4.8391557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.399999618530273,0.0,0.0,-0.0,0.0,-0.0,-0.0,6.455877,0.0,2.2566245,5.4432545,5.4432545,0.0,5.4432545,7.0957804,2.2566245,-1.6525257,21.11111,-16.3,21.11111,21.11111,2.0
-16.5,1.0,0.0,6.15936,0.0,4.6311603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.399999618530273,0.0,0.0,-0.0,0.0,-0.0,-0.0,6.15936,0.0,2.252553,5.6952887,5.6952887,0.0,5.6952887,6.8837132,2.252553,-1.1884246,20.791481,-16.5,21.11111,21.11111,2.0
-16.65,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.399999618530273,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.5568713,-0.13613176,0.0,-0.13613176,-0.13613176,0.5568713,0.5568713,-0.69300306,16.950306,-16.65,21.11111,21.11111,2.0
-17.5,1.0,0.0,3.1288817,0.0,2.388809,0.76726484,0.85187316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.399999618530273,0.0,0.0,-0.0,0.0,-0.0,-0.0,3.1288817,0.0,0.6101698,3.7882185,3.7882185,0.0,3.7882185,3.850852,0.6101698,-0.062633485,18.268324,-17.5,21.11111,21.11111,2.0
-18.9,1.0,0.0,4.6464753,0.0,3.6227803,1.5345285,1.7037449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.399999618530273,0.0,0.0,-0.0,0.0,-0.0,-0.0,4.6464753,0.0,0.69553894,6.022064,6.022064,0.0,6.022064,6.022064,0.69553894,-0.0,17.739977,-18.9,21.11111,21.11111,2.0
-20.6,1.0,0.0,6.3886776,0.0,5.106922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.399999618530273,0.0,0.0,-0.0,0.0,-0.0,-0.0,6.3886776,0.0,0.7685995,5.8755217,5.8755217,0.0,5.8755217,5.8755217,0.7685995,-0.0,19.186176,-20.6,21.11111,21.11111,2.0
-21.4,1.0,0.0,6.1443515,0.0,4.9685397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.399999618530273,0.0,0.0,-0.0,0.0,-0.0,-0.0,6.1443515,0.0,0.7006692,5.669209,5.669209,0.0,5.669209,5.669209,0.7006692,-0.0,18.51689,-21.4,21.11111,21.11111,2.0
-22.2,1.0,0.0,6.1530538,0.0,5.0325823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.399999618530273,0.0,0.0,-0.0,0.0,-0.0,-0.0,6.1530538,0.0,0.6368571,5.6694393,5.6694393,0.0,5.6694393,5.6694393,0.6368571,-0.0,18.429485,-22.2,21.11111,21.11111,2.0
-22.2,1.0,0.0,6.163279,0.0,5.0409455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.399999618530273,0.0,0.0,-0.0,0.0,-0.0,-0.0,6.163279,0.0,0.32198548,5.3629313,5.3629313,0.0,5.3629313,5.3629313,0.32198548,-0.0,18.133608,-22.2,21.11111,21.11111,2.0
-22.2,1.0,0.0,6.1978946,0.0,5.0692573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.399999618530273,0.0,0.0,-0.0,0.0,-0.0,-0.0,6.1978946,0.0,0.31598476,5.385242,5.385242,0.0,5.385242,5.385242,0.31598476,-0.0,17.84609,-22.2,21.11111,21.11111,2.0
-21.7,1.0,0.0,6.2759633,0.0,5.0967693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.399999618530273,0.0,0.0,-0.0,0.0,-0.0,-0.0,6.2759633,0.0,0.31226954,5.409039,5.409039,0.0,5.409039,5.409039,0.31226954,-0.0,17.516174,-21.7,21.11111,21.11111,2.0
-22.2,1.0,0.0,6.2701283,0.0,5.1283374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.399999618530273,0.0,0.0,-0.0,0.0,-0.0,-0.0,6.2701283,0.0,0.30404025,5.432378,5.432378,0.0,5.432378,5.432378,0.30404025,-0.0,16.945858,-22.2,21.11111,21.11111,2.0
-22.75,1.0,0.0,6.287884,0.0,5.182909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.399999618530273,0.0,0.0,-0.0,0.0,-0.0,-0.0,6.287884,0.0,0.30115387,5.4840627,5.4840627,0.0,5.4840627,5.4840627,0.30115387,-0.0,16.426271,-22.75,21.11111,21.11111,2.0
-23.3,1.0,0.0,6.2995234,0.0,5.2326274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.399999618530273,0.0,0.0,-0.0,0.0,-0.0,-0.0,6.2995234,0.0,0.32844177,5.561069,5.561069,0.0,5.561069,5.561069,0.32844177,-0.0,16.05948,-23.3,21.11111,21.11111,2.0
-23.3,1.0,0.0,6.341776,0.0,5.267724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.399999618530273,0.0,0.0,-0.0,0.0,-0.0,-0.0,6.341776,0.0,0.295666,5.5633903,5.5633903,0.0,5.5633903,5.5633903,0.295666,-0.0,15.833717,-23.3,21.11111,21.11111,2.0
-24.15,1.0,0.0,6.2932057,0.0,5.289327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.399999618530273,0.0,0.0,-0.0,0.0,-0.0,-0.0,6.2932057,0.0,0.2927796,5.5821066,5.5821066,0.0,5.5821066,5.5821066,0.2927796,-0.0,15.465673,-24.15,21.11111,21.11111,2.0
-24.4,1.0,0.0,6.3133583,0.0,5.3245435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.399999618530273,0.0,0.0,-0.0,0.0,-0.0,-0.0,6.3133583,0.0,0.29295057,5.617494,5.617494,0.0,5.617494,5.617494,0.29295057,-0.0,15.215927,-24.4,21.11111,21.11111,2.0
-25.6,1.0,0.0,6.238892,0.0,5.3484416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.399999618530273,0.0,0.0,-0.0,0.0,-0.0,-0.0,6.238892,0.0,0.29878035,5.647222,5.647222,0.0,5.647222,5.647222,0.29878035,-0.0,14.829048,-25.6,21.11111,21.11111,2.0
