Outdoor_Temperature,occupant_count,cooling demand,heating demand,cooling electricity consumption,heating electricity consumption,dhw demand,dhw electricity consumption,dhw storage electricity consumption,positive dhw storage electricity consumption,negative dhw storage electricity consumption,dhw soc storage,dhw capacity,dhw stored energy (?),electrical storage electricity consumption,positive electrical storage electricity consumption,negative electrical storage electricity consumption,electrical storage soc,electrical capacity history,stored electrical energy,energy from cooling device,energy from dhw device,energy from dhw device to dhw storage,energy from dhw storage,energy from electrical storage,energy from heating device,energy to electrical storage,energy to non shiftable load,net electricity consumption,positive net electricity consumption,negative net electricity consumption,net electricity consumption without storage,net electricity consumption without storage and pv,non shiftable load,solar generation,indoor_temperature,outdoor_temperature,heating_sp,cooling_sp,comfort_band
25.4,2.0,0.93644696,0.0,0.17712863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93644696,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.67392194,0.85105056,0.85105056,0.0,0.85105056,0.85105056,0.67392194,-0.0,26.11111,25.4,26.11111,26.11111,2.0
25.3,2.0,0.95275515,0.0,0.17906068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95275515,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.67154247,0.85060316,0.85060316,0.0,0.85060316,0.85060316,0.67154247,-0.0,26.11111,25.3,26.11111,26.11111,2.0
25.6,2.0,0.95803237,0.0,0.18352954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95803237,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.6701027,0.8536323,0.8536323,0.0,0.8536323,0.8536323,0.6701027,-0.0,26.11111,25.6,26.11111,26.11111,2.0
25.6,2.0,0.9152554,0.0,0.1753348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9152554,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.6741578,0.8494926,0.8494926,0.0,0.8494926,0.8494926,0.6741578,-0.0,26.11111,25.6,26.11111,26.11111,2.0
25.6,2.0,0.8778679,0.0,0.16817248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8778679,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.6947541,0.8629266,0.8629266,0.0,0.8629266,0.8629266,0.6947541,-0.0,26.11111,25.6,26.11111,26.11111,2.0
25.0,2.0,0.7924641,0.0,0.14605945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7924641,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.72135,0.86740947,0.86740947,0.0,0.86740947,0.86740947,0.72135,-0.0,26.11111,25.0,26.11111,26.11111,2.0
25.6,2.0,2.5611742,0.0,0.4906422,0.0,3.0753272,3.2447689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5611742,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.8630353,4.3491635,4.3491635,0.0,4.3491635,4.5984464,0.8630353,-0.249283,26.11111,25.6,26.11111,26.11111,2.0
26.7,1.0,1.0779533,0.0,0.22084777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0779533,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.90116024,0.575952,0.575952,0.0,0.575952,1.122008,0.90116024,-0.546056,26.11111,26.7,26.11111,26.11111,2.0
27.8,1.0,1.6674693,0.0,0.36381608,0.0,1.6938901,1.7872186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6674693,-0.0,0.0,-0.0,-0.0,0.0,0.0,1.1239237,2.027377,2.027377,0.0,2.027377,3.2749581,1.1239237,-1.2475812,26.11111,27.8,26.11111,26.11111,2.0
29.4,1.0,2.184748,0.0,0.5189676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.184748,-0.0,0.0,-0.0,-0.0,0.0,0.0,1.3287061,-0.43919408,0.0,-0.43919408,-0.43919408,1.8476738,1.3287061,-2.2868679,26.11111,29.4,26.11111,26.11111,2.0
32.2,2.0,3.2379565,0.0,0.878831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2379565,-0.0,0.0,-0.0,-0.0,0.0,0.0,2.0219579,-0.49239182,0.0,-0.49239182,-0.49239182,2.9007888,2.0219579,-3.3931806,26.11111,32.2,26.11111,26.11111,2.0
33.9,2.0,4.187823,0.0,1.2227678,0.0,2.5614336,2.7025614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.187823,-0.0,0.0,-0.0,-0.0,0.0,0.0,2.1577067,1.0838795,1.0838795,0.0,1.0838795,6.083036,2.1577067,-4.9991565,26.666637,33.9,26.666666,26.666666,2.0
34.4,2.0,3.372235,0.0,1.0050296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.372235,-0.0,0.0,-0.0,-0.0,0.0,0.0,1.5882477,-2.4058793,0.0,-2.4058793,-2.4058793,2.5932772,1.5882477,-4.9991565,26.666666,34.4,26.666666,26.666666,2.0
