Outdoor_Temperature,occupant_count,cooling demand,heating demand,cooling electricity consumption,heating electricity consumption,dhw demand,dhw electricity consumption,dhw storage electricity consumption,positive dhw storage electricity consumption,negative dhw storage electricity consumption,dhw soc storage,dhw capacity,dhw stored energy (?),electrical storage electricity consumption,positive electrical storage electricity consumption,negative electrical storage electricity consumption,electrical storage soc,electrical capacity history,stored electrical energy,energy from cooling device,energy from dhw device,energy from dhw device to dhw storage,energy from dhw storage,energy from electrical storage,energy from heating device,energy to electrical storage,energy to non shiftable load,net electricity consumption,positive net electricity consumption,negative net electricity consumption,net electricity consumption without storage,net electricity consumption without storage and pv,non shiftable load,solar generation,indoor_temperature,outdoor_temperature,heating_sp,cooling_sp,comfort_band
25.4,2.0,3.125876,0.0,0.7351019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125876,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.48437792,1.2194798,1.2194798,0.0,1.2194798,1.2194798,0.48437792,-0.0,21.777779,25.4,21.777779,21.777779,2.0
25.3,2.0,2.9449172,0.0,0.68842304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9449172,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.48143727,1.1698604,1.1698604,0.0,1.1698604,1.1698604,0.48143727,-0.0,21.777779,25.3,21.777779,21.777779,2.0
25.6,2.0,2.8134308,0.0,0.6695038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8134308,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.47917634,1.1486802,1.1486802,0.0,1.1486802,1.1486802,0.47917634,-0.0,21.777779,25.6,21.777779,21.777779,2.0
25.6,2.0,2.6721294,0.0,0.63587874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6721294,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.47668883,1.1125675,1.1125675,0.0,1.1125675,1.1125675,0.47668883,-0.0,21.777779,25.6,21.777779,21.777779,2.0
25.6,2.0,2.5170975,0.0,0.59898627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5170975,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.47374818,1.0727345,1.0727345,0.0,1.0727345,1.0727345,0.47374818,-0.0,21.777779,25.6,21.777779,21.777779,2.0
25.0,2.0,4.03326,0.0,0.92589945,0.0,1.4118084,1.5191458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.03326,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.71232766,3.157373,3.157373,0.0,3.157373,3.157373,0.71232766,-0.0,21.777779,25.0,21.777779,21.777779,2.0
25.6,2.0,2.5993674,0.0,0.6185638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5993674,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.69037646,1.0911281,1.0911281,0.0,1.0911281,1.3089402,0.69037646,-0.21781208,21.777779,25.6,21.777779,21.777779,2.0
26.7,2.0,2.9341629,0.0,0.7434259,0.0,0.16056848,0.17277624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9341629,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.7824706,1.1819837,1.1819837,0.0,1.1819837,1.6986728,0.7824706,-0.51668906,21.777779,26.7,21.777779,21.777779,2.0
27.8,1.0,2.916231,0.0,0.783798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.916231,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.78111804,0.33136857,0.33136857,0.0,0.33136857,1.564916,0.78111804,-1.2335474,21.777779,27.8,21.777779,21.777779,2.0
29.4,1.0,3.361643,0.0,0.9788218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.361643,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.7638296,-0.57418394,0.0,-0.57418394,-0.57418394,1.7426515,0.7638296,-2.3168354,21.777779,29.4,21.777779,21.777779,2.0
