Outdoor_Temperature,occupant_count,cooling demand,heating demand,cooling electricity consumption,heating electricity consumption,dhw demand,dhw electricity consumption,dhw storage electricity consumption,positive dhw storage electricity consumption,negative dhw storage electricity consumption,dhw soc storage,dhw capacity,dhw stored energy (?),electrical storage electricity consumption,positive electrical storage electricity consumption,negative electrical storage electricity consumption,electrical storage soc,electrical capacity history,stored electrical energy,energy from cooling device,energy from dhw device,energy from dhw device to dhw storage,energy from dhw storage,energy from electrical storage,energy from heating device,energy to electrical storage,energy to non shiftable load,net electricity consumption,positive net electricity consumption,negative net electricity consumption,net electricity consumption without storage,net electricity consumption without storage and pv,non shiftable load,solar generation,indoor_temperature,outdoor_temperature,heating_sp,cooling_sp,comfort_band
25.4,4.0,3.0684245,0.0,0.6929318,0.0,0.27381444,0.28753677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0684245,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.5217062,1.5021747,1.5021747,0.0,1.5021747,1.5021747,0.5217062,-0.0,22.222773,25.4,22.222221,22.222221,2.0
25.3,4.0,2.577813,0.0,0.5786287,0.0,0.36045223,0.37851647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.577813,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.49856573,1.4557109,1.4557109,0.0,1.4557109,1.4557109,0.49856573,-0.0,22.222235,25.3,22.222221,22.222221,2.0
25.6,4.0,2.2925797,0.0,0.52396846,0.0,0.16785492,0.17626704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2925797,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.4863061,1.1865416,1.1865416,0.0,1.1865416,1.1865416,0.4863061,-0.0,22.222223,25.6,22.222221,22.222221,2.0
25.6,4.0,2.2322319,0.0,0.510176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2322319,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.48152405,0.99170005,0.99170005,0.0,0.99170005,0.99170005,0.48152405,-0.0,22.222221,25.6,22.222221,22.222221,2.0
25.6,4.0,0.49915102,0.0,0.11408083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49915102,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.52247626,0.6365571,0.6365571,0.0,0.6365571,0.6365571,0.52247626,-0.0,23.383945,25.6,23.38889,23.38889,2.0
25.0,4.0,0.42198882,0.0,0.09299801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42198882,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.49315268,0.5861507,0.5861507,0.0,0.5861507,0.5861507,0.49315268,-0.0,23.943377,25.0,23.944445,23.944445,2.0
25.6,3.0,0.0,0.5840112,0.0,0.17742021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.5840112,0.0,0.6617191,0.60717165,0.60717165,0.0,0.60717165,0.83913934,0.6617191,-0.23196766,24.992336,25.6,25.0,25.0,2.0
26.7,3.0,0.3178178,0.0,0.077397205,0.0,0.33250913,0.34917298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3178178,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.77137125,0.6323747,0.6323747,0.0,0.6323747,1.1979414,0.77137125,-0.5655667,24.999994,26.7,25.0,25.0,2.0
27.8,3.0,1.017382,0.0,0.26299757,0.0,0.23924339,0.2512332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.017382,-0.0,0.0,-0.0,-0.0,0.0,0.0,3.8897812,2.645183,2.645183,0.0,2.645183,4.4040117,3.8897812,-1.7588288,25.0,27.8,25.0,25.0,2.0
29.4,3.0,1.5633855,0.0,0.43820032,0.0,0.82893103,0.8704733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5633855,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.7269096,-1.1581273,0.0,-1.1581273,-1.1581273,2.0355833,0.7269096,-3.1937106,25.0,29.4,25.0,25.0,2.0
32.2,3.0,1.7132995,0.0,0.5455374,0.0,0.23472856,0.24649209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7132995,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.8911736,-3.0491552,0.0,-3.0491552,-3.0491552,1.6832032,0.8911736,-4.7323585,25.0,32.2,25.0,25.0,2.0
33.9,3.0,2.1443913,0.0,0.7324383,0.0,1.1736414,1.2324591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1443913,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.8859046,-3.6423182,0.0,-3.6423182,-3.6423182,2.850802,0.8859046,-6.49312,25.0,33.9,25.0,25.0,2.0
34.4,3.0,2.032189,0.0,0.70794934,0.0,0.23472856,0.24649209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.032189,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.71379787,-5.4062023,0.0,-5.4062023,-5.4062023,1.6682391,0.71379787,-7.0744414,25.0,34.4,25.0,25.0,2.0
