Outdoor_Temperature,occupant_count,cooling demand,heating demand,cooling electricity consumption,heating electricity consumption,dhw demand,dhw electricity consumption,dhw storage electricity consumption,positive dhw storage electricity consumption,negative dhw storage electricity consumption,dhw soc storage,dhw capacity,dhw stored energy (?),electrical storage electricity consumption,positive electrical storage electricity consumption,negative electrical storage electricity consumption,electrical storage soc,electrical capacity history,stored electrical energy,energy from cooling device,energy from dhw device,energy from dhw device to dhw storage,energy from dhw storage,energy from electrical storage,energy from heating device,energy to electrical storage,energy to non shiftable load,net electricity consumption,positive net electricity consumption,negative net electricity consumption,net electricity consumption without storage,net electricity consumption without storage and pv,non shiftable load,solar generation,indoor_temperature,outdoor_temperature,heating_sp,cooling_sp,comfort_band
25.4,1.0,2.1562073,0.0,0.64061564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1562073,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.5492488,1.1898644,1.1898644,0.0,1.1898644,1.1898644,0.5492488,-0.0,24.453905,25.4,24.444445,24.444445,2.0
25.3,1.0,1.7143238,0.0,0.50649214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7143238,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.5472673,1.0537595,1.0537595,0.0,1.0537595,1.0537595,0.5472673,-0.0,24.444637,25.3,24.444445,24.444445,2.0
25.6,1.0,1.4758006,0.0,0.44335204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4758006,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.54596555,0.9893176,0.9893176,0.0,0.9893176,0.9893176,0.54596555,-0.0,24.44445,25.6,24.444445,24.444445,2.0
25.6,1.0,1.3298174,0.0,0.39949656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3298174,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.54443717,0.9439337,0.9439337,0.0,0.9439337,0.9439337,0.54443717,-0.0,24.444445,25.6,24.444445,24.444445,2.0
25.6,1.0,1.2208508,0.0,0.3667614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2208508,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.5424557,0.90921706,0.90921706,0.0,0.90921706,0.90921706,0.5424557,-0.0,24.444445,25.6,24.444445,24.444445,2.0
25.0,1.0,1.1389465,0.0,0.33084098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1389465,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.5431354,0.87397635,0.87397635,0.0,0.87397635,0.87397635,0.5431354,-0.0,24.444445,25.0,24.444445,24.444445,2.0
25.6,1.0,2.8908303,0.0,0.8684476,0.0,1.7707871,1.884137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8908303,-0.0,0.0,-0.0,-0.0,0.0,0.0,2.5449896,5.061344,5.061344,0.0,5.061344,5.297574,2.5449896,-0.23622976,24.444445,25.6,24.444445,24.444445,2.0
26.7,1.0,2.2668579,0.0,0.72228515,0.0,0.11202773,0.11919873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2668579,-0.0,0.0,-0.0,-0.0,0.0,0.0,3.787243,4.0620112,4.0620112,0.0,4.0620112,4.628727,3.787243,-0.56671584,24.444445,26.7,24.444445,24.444445,2.0
27.8,0.0,2.5002072,0.0,0.842175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5002072,-0.0,0.0,-0.0,-0.0,0.0,0.0,9.28902,8.341337,8.341337,0.0,8.341337,10.131195,9.28902,-1.7898577,24.444445,27.8,24.444445,24.444445,2.0
29.4,0.0,0.5168334,0.0,0.18778357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5168334,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.54669875,-2.51075,0.0,-2.51075,-2.51075,0.7344823,0.54669875,-3.2452323,25.718697,29.4,25.722221,25.722221,2.0
