Outdoor_Temperature,occupant_count,cooling demand,heating demand,cooling electricity consumption,heating electricity consumption,dhw demand,dhw electricity consumption,dhw storage electricity consumption,positive dhw storage electricity consumption,negative dhw storage electricity consumption,dhw soc storage,dhw capacity,dhw stored energy (?),electrical storage electricity consumption,positive electrical storage electricity consumption,negative electrical storage electricity consumption,electrical storage soc,electrical capacity history,stored electrical energy,energy from cooling device,energy from dhw device,energy from dhw device to dhw storage,energy from dhw storage,energy from electrical storage,energy from heating device,energy to electrical storage,energy to non shiftable load,net electricity consumption,positive net electricity consumption,negative net electricity consumption,net electricity consumption without storage,net electricity consumption without storage and pv,non shiftable load,solar generation,indoor_temperature,outdoor_temperature,heating_sp,cooling_sp,comfort_band
25.4,4.0,4.014466,0.0,1.2245432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.014466,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.8668721,2.0914154,2.0914154,0.0,2.0914154,2.0914154,0.8668721,-0.0,23.462946,25.4,23.444445,23.444445,2.0
25.3,4.0,3.7454495,0.0,1.1361605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7454495,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.8426703,1.9788308,1.9788308,0.0,1.9788308,1.9788308,0.8426703,-0.0,23.33517,25.3,23.333334,23.333334,2.0
25.6,4.0,2.824879,0.0,0.87122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.824879,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.8280481,1.6992681,1.6992681,0.0,1.6992681,1.6992681,0.8280481,-0.0,23.333359,25.6,23.333334,23.333334,2.0
25.6,3.0,2.366222,0.0,0.7297657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.366222,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.8624119,1.5921776,1.5921776,0.0,1.5921776,1.5921776,0.8624119,-0.0,23.333334,25.6,23.333334,23.333334,2.0
25.6,4.0,2.1225123,0.0,0.65460336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1225123,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.9234046,1.5780079,1.5780079,0.0,1.5780079,1.5780079,0.9234046,-0.0,23.333334,25.6,23.333334,23.333334,2.0
25.0,3.0,2.4080608,0.0,0.7182734,0.0,0.76502603,0.813179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4080608,-0.0,0.0,-0.0,-0.0,0.0,0.0,1.0945042,2.6259565,2.6259565,0.0,2.6259565,2.6259565,1.0945042,-0.0,23.333334,25.0,23.333334,23.333334,2.0
25.6,2.0,0.6848494,0.0,0.21121417,0.0,0.39806566,0.42312106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6848494,-0.0,0.0,-0.0,-0.0,0.0,0.0,1.3946873,1.7979717,1.7979717,0.0,1.7979717,2.0290225,1.3946873,-0.23105074,23.77738,25.6,23.777779,23.777779,2.0
26.7,1.0,0.86672544,0.0,0.28340453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86672544,-0.0,0.0,-0.0,-0.0,0.0,0.0,1.7280011,1.4678881,1.4678881,0.0,1.4678881,2.0114057,1.7280011,-0.5435176,23.888865,26.7,23.88889,23.88889,2.0
27.8,1.0,0.0,7.043891,0.0,1.741197,0.59709936,0.63468254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,7.043891,0.0,2.5819597,3.5077386,3.5077386,0.0,3.5077386,4.957839,2.5819597,-1.4501005,26.856888,27.8,26.88889,26.88889,2.0
29.4,1.0,11.548253,0.0,4.302557,0.0,0.5971026,0.634686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.548253,-0.0,0.0,-0.0,-0.0,0.0,0.0,3.46063,5.6864195,5.6864195,0.0,5.6864195,8.397873,3.46063,-2.7114537,23.931349,29.4,23.88889,23.88889,2.0
