Outdoor_Temperature,occupant_count,cooling demand,heating demand,cooling electricity consumption,heating electricity consumption,dhw demand,dhw electricity consumption,dhw storage electricity consumption,positive dhw storage electricity consumption,negative dhw storage electricity consumption,dhw soc storage,dhw capacity,dhw stored energy (?),electrical storage electricity consumption,positive electrical storage electricity consumption,negative electrical storage electricity consumption,electrical storage soc,electrical capacity history,stored electrical energy,energy from cooling device,energy from dhw device,energy from dhw device to dhw storage,energy from dhw storage,energy from electrical storage,energy from heating device,energy to electrical storage,energy to non shiftable load,net electricity consumption,positive net electricity consumption,negative net electricity consumption,net electricity consumption without storage,net electricity consumption without storage and pv,non shiftable load,solar generation,indoor_temperature,outdoor_temperature,heating_sp,cooling_sp,comfort_band
25.4,1.0,2.951702,0.0,0.5666672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.951702,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.34362605,0.9102932,0.9102932,0.0,0.9102932,0.9102932,0.34362605,-0.0,21.67222,25.4,21.666666,21.666666,2.0
25.3,1.0,2.605509,0.0,0.4970224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.605509,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.37106055,0.86808294,0.86808294,0.0,0.86808294,0.86808294,0.37106055,-0.0,21.666834,25.3,21.666666,21.666666,2.0
25.6,1.0,2.4271858,0.0,0.47190034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4271858,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.3386583,0.8105587,0.8105587,0.0,0.8105587,0.8105587,0.3386583,-0.0,21.66668,25.6,21.666666,21.666666,2.0
25.6,1.0,2.2579281,0.0,0.4389928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2579281,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.33620274,0.77519554,0.77519554,0.0,0.77519554,0.77519554,0.33620274,-0.0,21.666668,25.6,21.666666,21.666666,2.0
25.6,1.0,2.0932622,0.0,0.40697798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0932622,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.33363393,0.7406119,0.7406119,0.0,0.7406119,0.7406119,0.33363393,-0.0,21.666666,25.6,21.666666,21.666666,2.0
25.0,1.0,1.9662331,0.0,0.36786994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9662331,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.33380386,0.7016738,0.7016738,0.0,0.7016738,0.7016738,0.33380386,-0.0,21.666666,25.0,21.666666,21.666666,2.0
25.6,1.0,2.2670255,0.0,0.4407615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2670255,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.4258332,0.6412436,0.6412436,0.0,0.6412436,0.8665947,0.4258332,-0.22535108,21.666666,25.6,21.666666,21.666666,2.0
26.7,1.0,0.0,0.70119417,0.0,0.18755053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.70119417,0.0,1.1217867,0.81022364,0.81022364,0.0,0.81022364,1.3093373,1.1217867,-0.49911362,23.763857,26.7,23.777779,23.777779,2.0
27.8,1.0,0.0,1.259078,0.0,0.31822434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,1.259078,0.0,0.4914683,-0.5331174,0.0,-0.5331174,-0.5331174,0.8096926,0.4914683,-1.34281,25.543972,27.8,25.555555,25.555555,2.0
29.4,1.0,0.85503674,0.0,0.20592734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85503674,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.48245838,-1.9068253,0.0,-1.9068253,-1.9068253,0.6883857,0.48245838,-2.595211,25.55555,29.4,25.555555,25.555555,2.0
32.2,0.0,1.764682,0.0,0.48536295,0.0,0.17163958,0.18191513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.764682,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.34271973,-2.9644725,0.0,-2.9644725,-2.9644725,1.0099978,0.34271973,-3.9744704,25.555555,32.2,25.555555,25.555555,2.0
33.9,1.0,2.875882,0.0,0.8507102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.875882,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.47747847,-4.326928,0.0,-4.326928,-4.326928,1.3281884,0.47747847,-5.6551166,25.555555,33.9,25.555555,25.555555,2.0
34.4,1.0,3.625196,0.0,1.0945047,0.0,0.85819155,0.9095689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.625196,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.48402718,-3.8971927,0.0,-3.8971927,-3.8971927,2.4881008,0.48402718,-6.3852935,25.555555,34.4,25.555555,25.555555,2.0
35.6,1.0,4.3154497,0.0,1.3661599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3154497,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.48420402,-4.655113,0.0,-4.655113,-4.655113,1.8503642,0.48420402,-6.5054774,25.555555,35.6,25.555555,25.555555,2.0
36.7,0.0,5.234183,0.0,1.727337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.234183,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.34791404,-4.198178,0.0,-4.198178,-4.198178,2.075251,0.34791404,-6.273429,25.36751,36.7,25.555555,25.555555,2.0
36.7,1.0,0.0,0.0,0.0,0.0,0.26533392,0.28121868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.5900428,-4.7657456,0.0,-4.7657456,-4.7657456,0.8712616,0.5900428,-5.637007,28.568972,36.7,25.555555,25.555555,2.0
36.7,1.0,3.4922512,0.0,1.1524807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4922512,-0.0,0.0,-0.0,-0.0,0.0,0.0,1.0664309,-2.175674,0.0,-2.175674,-2.175674,2.2189116,1.0664309,-4.3945856,26.581097,36.7,24.055555,24.055555,2.0
35.6,1.0,6.0848103,0.0,1.9262937,0.0,0.17987172,0.1906401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0848103,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.5831204,-0.16476011,0.0,-0.16476011,-0.16476011,2.7000542,0.5831204,-2.8648143,25.566238,35.6,22.777779,22.777779,2.0
33.9,1.0,9.572944,0.0,2.8317578,0.0,0.21196273,0.2246523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.572944,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.57866555,2.6119018,2.6119018,0.0,2.6119018,3.6350756,0.57866555,-1.0231737,23.063217,33.9,22.777779,22.777779,2.0
32.8,1.0,0.0,0.0,0.0,0.0,0.14911701,0.1580442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.5830967,0.7054412,0.7054412,0.0,0.7054412,0.7411409,0.5830967,-0.035699744,26.309538,32.8,22.777779,22.777779,2.0
31.1,1.0,5.163187,0.0,1.3507211,0.0,0.421717,0.44696394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.163187,-0.0,0.0,-0.0,-0.0,0.0,0.0,1.1594534,2.9571385,2.9571385,0.0,2.9571385,2.9571385,1.1594534,-0.0,21.538687,31.1,23.61111,23.61111,2.0
29.4,1.0,1.3826692,0.0,0.33300254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3826692,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.63480586,0.96780837,0.96780837,0.0,0.96780837,0.96780837,0.63480586,-0.0,24.060461,29.4,25.0,25.0,2.0
27.8,1.0,0.47798237,0.0,0.10577564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47798237,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.5447335,0.6505092,0.6505092,0.0,0.6505092,0.6505092,0.5447335,-0.0,24.90456,27.8,22.722221,22.722221,2.0
26.7,1.0,4.8123794,0.0,1.0002986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8123794,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.34659138,1.34689,1.34689,0.0,1.34689,1.34689,0.34659138,-0.0,21.30887,26.7,21.555555,21.555555,2.0
