Outdoor_Temperature,occupant_count,cooling demand,heating demand,cooling electricity consumption,heating electricity consumption,dhw demand,dhw electricity consumption,dhw storage electricity consumption,positive dhw storage electricity consumption,negative dhw storage electricity consumption,dhw soc storage,dhw capacity,dhw stored energy (?),electrical storage electricity consumption,positive electrical storage electricity consumption,negative electrical storage electricity consumption,electrical storage soc,electrical capacity history,stored electrical energy,energy from cooling device,energy from dhw device,energy from dhw device to dhw storage,energy from dhw storage,energy from electrical storage,energy from heating device,energy to electrical storage,energy to non shiftable load,net electricity consumption,positive net electricity consumption,negative net electricity consumption,net electricity consumption without storage,net electricity consumption without storage and pv,non shiftable load,solar generation,indoor_temperature,outdoor_temperature,heating_sp,cooling_sp,comfort_band
25.4,5.0,3.6787655,0.0,0.74499375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6787655,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.54582924,1.290823,1.290823,0.0,1.290823,1.290823,0.54582924,-0.0,22.777779,25.4,22.777779,22.777779,2.0
25.3,5.0,3.3691344,0.0,0.6780274,0.0,0.45899606,0.50381625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3691344,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.5428886,1.7247322,1.7247322,0.0,1.7247322,1.7247322,0.5428886,-0.0,22.777779,25.3,22.777779,22.777779,2.0
25.6,5.0,3.0702157,0.0,0.62952363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0702157,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.54062766,1.1701512,1.1701512,0.0,1.1701512,1.1701512,0.54062766,-0.0,22.777779,25.6,22.777779,22.777779,2.0
25.6,5.0,3.3500988,0.0,0.68691146,0.0,0.8011627,0.8793949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3500988,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.5381402,2.1044464,2.1044464,0.0,2.1044464,2.1044464,0.5381402,-0.0,22.777779,25.6,22.777779,22.777779,2.0
25.6,5.0,2.6187444,0.0,0.536953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6187444,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.52504206,1.061995,1.061995,0.0,1.061995,1.061995,0.52504206,-0.0,22.777779,25.6,22.777779,22.777779,2.0
25.0,5.0,2.4533715,0.0,0.48442158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4533715,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.56343555,1.0478572,1.0478572,0.0,1.0478572,1.0478572,0.56343555,-0.0,22.777779,25.0,22.777779,22.777779,2.0
25.6,5.0,4.2647953,0.0,0.8744628,0.0,1.7353208,1.9047719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2647953,-0.0,0.0,-0.0,-0.0,0.0,0.0,1.8915266,4.061869,4.061869,0.0,4.061869,4.670761,1.8915266,-0.60889184,22.777779,25.6,22.777779,22.777779,2.0
26.7,3.0,3.146834,0.0,0.68902606,0.0,0.22950335,0.25191396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.146834,-0.0,0.0,-0.0,-0.0,0.0,0.0,2.098623,2.504702,2.504702,0.0,2.504702,3.0395632,2.098623,-0.5348611,22.777779,26.7,22.777779,22.777779,2.0
27.8,3.0,3.2777905,0.0,0.763315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2777905,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.8552127,-0.3669287,0.0,-0.3669287,-0.3669287,1.6185277,0.8552127,-1.9854563,22.777779,27.8,22.777779,22.777779,2.0
29.4,2.0,4.010024,0.0,1.0150048,0.0,0.45900697,0.5038282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.010024,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.73978823,-1.2814374,0.0,-1.2814374,-1.2814374,2.2586212,0.73978823,-3.5400586,22.777779,29.4,22.777779,22.777779,2.0
