Outdoor_Temperature,occupant_count,cooling demand,heating demand,cooling electricity consumption,heating electricity consumption,dhw demand,dhw electricity consumption,dhw storage electricity consumption,positive dhw storage electricity consumption,negative dhw storage electricity consumption,dhw soc storage,dhw capacity,dhw stored energy (?),electrical storage electricity consumption,positive electrical storage electricity consumption,negative electrical storage electricity consumption,electrical storage soc,electrical capacity history,stored electrical energy,energy from cooling device,energy from dhw device,energy from dhw device to dhw storage,energy from dhw storage,energy from electrical storage,energy from heating device,energy to electrical storage,energy to non shiftable load,net electricity consumption,positive net electricity consumption,negative net electricity consumption,net electricity consumption without storage,net electricity consumption without storage and pv,non shiftable load,solar generation,indoor_temperature,outdoor_temperature,heating_sp,cooling_sp,comfort_band
25.4,2.0,0.5471954,0.0,0.17754325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5471954,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.19642568,0.37396893,0.37396893,0.0,0.37396893,0.37396893,0.19642568,-0.0,27.222221,25.4,27.222221,27.222221,2.0
25.3,2.0,0.44917828,0.0,0.14494619,0.0,0.3304848,0.33676755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44917828,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.19495396,0.6766677,0.6766677,0.0,0.6766677,0.6766677,0.19495396,-0.0,27.222221,25.3,27.222221,27.222221,2.0
25.6,2.0,0.34653792,0.0,0.113663584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34653792,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.19365218,0.30731577,0.30731577,0.0,0.30731577,0.30731577,0.19365218,-0.0,27.222221,25.6,27.222221,27.222221,2.0
25.6,2.0,0.28365374,0.0,0.09303773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28365374,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.19229376,0.2853315,0.2853315,0.0,0.2853315,0.2853315,0.19229376,-0.0,27.222221,25.6,27.222221,27.222221,2.0
25.6,2.0,0.25320643,0.0,0.083051085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25320643,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.19082205,0.27387315,0.27387315,0.0,0.27387315,0.27387315,0.19082205,-0.0,27.222221,25.6,27.222221,27.222221,2.0
25.0,2.0,0.1839188,0.0,0.0583733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1839188,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.19099198,0.24936529,0.24936529,0.0,0.24936529,0.24936529,0.19099198,-0.0,27.222221,25.0,27.222221,27.222221,2.0
25.6,2.0,0.31822735,0.0,0.10437779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31822735,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.19399205,0.055209756,0.055209756,0.0,0.055209756,0.29836982,0.19399205,-0.24316007,27.222221,25.6,27.222221,27.222221,2.0
26.7,2.0,0.3250443,0.0,0.11293715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3250443,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.19682218,-0.2638868,0.0,-0.2638868,-0.2638868,0.30975932,0.19682218,-0.5736461,27.222221,26.7,27.222221,27.222221,2.0
27.8,2.0,0.5298482,0.0,0.19440426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5298482,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.32622212,-1.2761617,0.0,-1.2761617,-1.2761617,0.5206264,0.32622212,-1.7967881,27.222221,27.8,27.222221,27.222221,2.0
29.4,2.0,0.87234294,0.0,0.34475192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87234294,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.32023588,-2.5871751,0.0,-2.5871751,-2.5871751,0.6649878,0.32023588,-3.252163,27.222221,29.4,27.222221,27.222221,2.0
