Outdoor_Temperature,occupant_count,cooling demand,heating demand,cooling electricity consumption,heating electricity consumption,dhw demand,dhw electricity consumption,dhw storage electricity consumption,positive dhw storage electricity consumption,negative dhw storage electricity consumption,dhw soc storage,dhw capacity,dhw stored energy (?),electrical storage electricity consumption,positive electrical storage electricity consumption,negative electrical storage electricity consumption,electrical storage soc,electrical capacity history,stored electrical energy,energy from cooling device,energy from dhw device,energy from dhw device to dhw storage,energy from dhw storage,energy from electrical storage,energy from heating device,energy to electrical storage,energy to non shiftable load,net electricity consumption,positive net electricity consumption,negative net electricity consumption,net electricity consumption without storage,net electricity consumption without storage and pv,non shiftable load,solar generation,indoor_temperature,outdoor_temperature,heating_sp,cooling_sp,comfort_band
25.4,5.0,4.216411,0.0,1.1467358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.216411,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.52851266,1.6752484,1.6752484,0.0,1.6752484,1.6752484,0.52851266,-0.0,23.348091,25.4,23.333334,23.333334,2.0
25.3,5.0,3.0030003,0.0,0.8120638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0030003,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.52574617,1.33781,1.33781,0.0,1.33781,1.33781,0.52574617,-0.0,23.333647,25.3,23.333334,23.333334,2.0
25.6,5.0,2.4324322,0.0,0.6690987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4324322,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.5231496,1.1922483,1.1922483,0.0,1.1922483,1.1922483,0.5231496,-0.0,23.333342,25.6,23.333334,23.333334,2.0
25.6,5.0,2.510097,0.0,0.69046223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.510097,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.7210288,1.411491,1.411491,0.0,1.411491,1.411491,0.7210288,-0.0,23.333334,25.6,23.333334,23.333334,2.0
25.6,5.0,1.9399296,0.0,0.53362405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9399296,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.51772994,1.0513539,1.0513539,0.0,1.0513539,1.0513539,0.51772994,-0.0,23.333334,25.6,23.333334,23.333334,2.0
25.0,5.0,1.760918,0.0,0.4679835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.760918,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.5178999,0.98588336,0.98588336,0.0,0.98588336,0.98588336,0.5178999,-0.0,23.333334,25.0,23.333334,23.333334,2.0
25.6,4.0,1.6842403,0.0,0.4632906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6842403,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.5493255,0.7763864,0.7763864,0.0,0.7763864,1.0126162,0.5493255,-0.23622976,23.333334,25.6,23.333334,23.333334,2.0
26.7,4.0,1.845303,0.0,0.53910047,0.0,0.6282723,0.6386937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.845303,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.66295725,1.2740356,1.2740356,0.0,1.2740356,1.8407514,0.66295725,-0.56671584,23.333334,26.7,23.333334,23.333334,2.0
27.8,4.0,0.0,4.7577224,0.0,1.133966,1.2753377,1.2964922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,4.7577224,0.0,0.6678644,1.3084646,1.3084646,0.0,1.3084646,3.0983224,0.6678644,-1.7898577,27.182041,27.8,27.222221,27.222221,2.0
29.4,3.0,0.0,2.0653214,0.0,0.4542079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,2.0653214,0.0,0.8632832,-1.9277413,0.0,-1.9277413,-1.9277413,1.317491,0.8632832,-3.2452323,27.22215,29.4,27.222221,27.222221,2.0
32.2,4.0,0.0,0.41525978,0.0,0.077937774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.41525978,0.0,0.69695854,-4.0432568,0.0,-4.0432568,-4.0432568,0.77489614,0.69695854,-4.818153,27.222221,32.2,27.222221,27.222221,2.0
33.9,3.0,0.62508094,0.0,0.25247085,0.0,0.096562855,0.09816458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62508094,-0.0,0.0,-0.0,-0.0,0.0,0.0,1.102814,-5.1047416,0.0,-5.1047416,-5.1047416,1.4534492,1.102814,-6.558191,27.222221,33.9,27.222221,27.222221,2.0
34.4,3.0,1.2126331,0.0,0.49919465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2126331,-0.0,0.0,-0.0,-0.0,0.0,0.0,5.0298305,-1.5524616,0.0,-1.5524616,-1.5524616,5.529025,5.0298305,-7.0814867,27.222221,34.4,27.222221,27.222221,2.0
35.6,3.0,1.8305959,0.0,0.7876821,0.0,0.9128348,0.9279764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8305959,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.8773902,-4.3569813,0.0,-4.3569813,-4.3569813,2.593049,0.8773902,-6.9500303,27.222221,35.6,27.222221,27.222221,2.0
36.7,3.0,1.3942769,0.0,0.6237448,0.0,0.20943204,0.21290597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3942769,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.6581588,-5.0059724,0.0,-5.0059724,-5.0059724,1.4948096,0.6581588,-6.500782,27.150621,36.7,27.222221,27.222221,2.0
36.7,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.6684473,-5.0104284,0.0,-5.0104284,-5.0104284,0.6684475,0.6684473,-5.678876,27.968538,36.7,27.222221,27.222221,2.0
36.7,3.0,0.2702179,0.0,0.12088489,0.0,0.41883498,0.42578238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2702179,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.7481212,-3.0050745,0.0,-3.0050745,-3.0050745,1.2947884,0.7481212,-4.299863,28.431614,36.7,27.222221,27.222221,2.0
35.6,4.0,0.68937457,0.0,0.2966291,0.0,0.20943205,0.21290599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68937457,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.79420805,-1.3792503,0.0,-1.3792503,-1.3792503,1.3037431,0.79420805,-2.6829934,28.620733,35.6,27.222221,27.222221,2.0
33.9,3.0,1.2144183,0.0,0.49050483,0.0,0.83771986,0.8516155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2144183,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.75736105,1.2054958,1.2054958,0.0,1.2054958,2.0994813,0.75736105,-0.89398545,28.407116,33.9,27.222221,27.222221,2.0
